,Group,Type,NeighborTYPE,count,prob,mean_dist
130,NRpre,M,M,188,0.29559748427672955,40.907216086933396
131,NRpre,M,V,285,0.4481132075471698,33.37882766168191
132,NRpre,V,A,224,0.21455938697318008,50.0066646614526
133,NRpre,V,M,304,0.29118773946360155,43.29878823687766
134,NRpre,V,V,516,0.4942528735632184,33.28291190027032
135,NRpre,A,A,146,0.2796934865900383,48.33267709477899
136,NRpre,A,M,148,0.2835249042145594,45.93428063728849
137,NRpre,A,V,228,0.4367816091954023,37.22766097981857
138,NRpre,M,A,136,0.2138364779874214,46.78527096898584
139,NRpre,M,M,184,0.2893081761006289,41.35132190739801
140,NRpre,M,V,316,0.4968553459119497,32.00751649328807
141,NRpre,V,A,227,0.21743295019157088,47.963385288686496
142,NRpre,V,M,303,0.29022988505747127,42.02422939592185
143,NRpre,V,V,514,0.49233716475095785,32.37046149380918
144,NRpre,A,A,155,0.29693486590038315,47.36181139141659
145,NRpre,A,M,149,0.28544061302681994,43.897557324522715
146,NRpre,A,V,218,0.41762452107279696,37.256385492552376
147,NRpre,M,A,153,0.24056603773584906,47.461516624933864
148,NRpre,M,M,178,0.279874213836478,42.379045962740754
149,NRpre,M,V,305,0.47955974842767296,34.6574493724158
150,NRpre,V,A,226,0.2164750957854406,49.970116959289854
151,NRpre,V,M,314,0.3007662835249042,42.3381095429729
152,NRpre,V,V,504,0.4827586206896552,33.189879718997766
153,NRpre,A,A,151,0.289272030651341,46.04041040782698
154,NRpre,A,M,144,0.27586206896551724,41.55801722022316
155,NRpre,A,V,227,0.43486590038314177,36.55844577643512
156,NRpre,M,A,160,0.25157232704402516,47.42695474270181
157,NRpre,M,M,175,0.2751572327044025,44.53073869932674
158,NRpre,M,V,301,0.47327044025157233,34.6861707277934
159,NRpre,V,A,224,0.21455938697318008,49.11596279733598
160,NRpre,V,M,302,0.289272030651341,41.8164670972047
161,NRpre,V,V,518,0.49616858237547895,32.74063965744291
162,NRpre,A,A,147,0.28160919540229884,47.12629595718263
163,NRpre,A,M,130,0.24904214559386972,43.78910529268586
164,NRpre,A,V,245,0.46934865900383144,35.428602707291304
165,NRpre,M,A,129,0.2028301886792453,49.13270352009388
166,NRpre,M,M,186,0.29245283018867924,43.25873853103616
167,NRpre,M,V,321,0.5047169811320755,34.12085954812125
168,NRpre,V,A,245,0.23467432950191572,48.329865333207074
169,NRpre,V,M,291,0.27873563218390807,40.994046858812986
170,NRpre,V,V,508,0.48659003831417624,32.77915716100546
171,NRpre,A,A,160,0.3065134099616858,44.972510617727586
172,NRpre,A,M,144,0.27586206896551724,44.15413960708178
173,NRpre,A,V,218,0.41762452107279696,39.8032922026221
174,NRpre,M,A,157,0.2468553459119497,50.1434460629178
175,NRpre,M,M,178,0.279874213836478,42.57429089156756
176,NRpre,M,V,301,0.47327044025157233,35.88038839955485
177,NRpre,V,A,230,0.22030651340996169,49.397639324336716
178,NRpre,V,M,299,0.28639846743295017,41.62609298978901
179,NRpre,V,V,515,0.4932950191570881,32.95248577070696
180,NRpre,A,A,118,0.2260536398467433,49.05316366338482
181,NRpre,A,M,165,0.3160919540229885,45.41559447845408
182,NRpre,A,V,239,0.4578544061302682,35.26109385606731
183,NRpre,M,A,160,0.25157232704402516,45.80760860036906
184,NRpre,M,M,177,0.2783018867924528,41.00559992119501
185,NRpre,M,V,299,0.470125786163522,32.625819850787934
186,NRpre,V,A,237,0.22701149425287356,49.13270360164578
187,NRpre,V,M,302,0.289272030651341,43.33061697861495
188,NRpre,V,V,505,0.4837164750957854,33.95724279791931
189,NRpre,A,A,133,0.2547892720306513,47.50570269998885
190,NRpre,A,M,139,0.2662835249042146,44.07309262183158
191,NRpre,A,V,250,0.4789272030651341,35.13667526656541
192,NRpre,M,A,148,0.23270440251572327,50.14152098457891
193,NRpre,M,M,184,0.2893081761006289,42.934049987380796
194,NRpre,M,V,304,0.4779874213836478,34.847130079969496
195,NRpre,V,A,251,0.24042145593869732,50.023749947921644
196,NRpre,V,M,283,0.2710727969348659,42.008783957806266
197,NRpre,V,V,510,0.4885057471264368,33.539723964661476
198,NRpre,A,A,154,0.2950191570881226,48.08899745072039
199,NRpre,A,M,135,0.25862068965517243,45.74827892634109
200,NRpre,A,V,233,0.446360153256705,38.696961784773045
201,NRpre,M,A,154,0.24213836477987422,49.235081947236445
202,NRpre,M,M,203,0.3191823899371069,41.22386631592636
203,NRpre,M,V,279,0.4386792452830189,35.60272578580921
204,NRpre,V,A,257,0.24616858237547892,47.23240455022205
205,NRpre,V,M,283,0.2710727969348659,43.08998978122597
206,NRpre,V,V,504,0.4827586206896552,33.01053475049283
207,NRpre,A,A,128,0.24521072796934865,47.587633794910865
208,NRpre,A,M,159,0.3045977011494253,44.31983796742763
209,NRpre,A,V,235,0.4501915708812261,34.658443415448396
210,NRpre,M,A,162,0.25471698113207547,46.83773365803308
211,NRpre,M,M,171,0.2688679245283019,42.83301871036244
212,NRpre,M,V,303,0.47641509433962265,33.10887129145545
213,NRpre,V,A,236,0.2260536398467433,48.18871253792397
214,NRpre,V,M,306,0.29310344827586204,42.33704984844734
215,NRpre,V,V,502,0.48084291187739464,33.41065118741832
216,NRpre,A,A,135,0.25862068965517243,49.372714067466326
217,NRpre,A,M,147,0.28160919540229884,46.27628157726965
218,NRpre,A,V,240,0.45977011494252873,37.03856171525586
219,NRpre,M,A,150,0.2358490566037736,46.314140124333
220,NRpre,M,M,188,0.29559748427672955,42.46159588942757
221,NRpre,M,V,298,0.46855345911949686,33.602806023363485
222,NRpre,V,A,237,0.22701149425287356,49.1779484132002
223,NRpre,V,M,293,0.28065134099616856,43.77574661429246
224,NRpre,V,V,514,0.49233716475095785,32.91721796994426
225,NRpre,A,A,157,0.3007662835249042,45.049022636052015
226,NRpre,A,M,142,0.2720306513409962,45.47615694460034
227,NRpre,A,V,223,0.4272030651340996,35.94070294511411
228,NRpre,M,A,156,0.24528301886792453,49.14284540920805
229,NRpre,M,M,178,0.279874213836478,41.19429050647227
230,NRpre,M,V,302,0.4748427672955975,33.34123288172297
231,NRpre,V,A,224,0.21455938697318008,50.61123331580715
232,NRpre,V,M,322,0.30842911877394635,42.8298007357933
233,NRpre,V,V,498,0.47701149425287354,33.86438652852767
234,NRpre,A,A,143,0.2739463601532567,48.11076487525366
235,NRpre,A,M,153,0.29310344827586204,45.66414014864195
236,NRpre,A,V,226,0.4329501915708812,36.36510532215349
237,NRpre,M,A,148,0.23270440251572327,43.295474149596316
238,NRpre,M,M,193,0.30345911949685533,41.1412440495686
239,NRpre,M,V,295,0.4638364779874214,34.18774465399937
240,NRpre,V,A,239,0.2289272030651341,45.57509262770222
241,NRpre,V,M,284,0.2720306513409962,44.94662220549736
242,NRpre,V,V,521,0.4990421455938697,33.46577091621661
243,NRpre,A,A,165,0.3160919540229885,44.48141547919395
244,NRpre,A,M,144,0.27586206896551724,45.21510804814708
245,NRpre,A,V,213,0.40804597701149425,37.09502054379688
246,NRpre,M,A,146,0.22955974842767296,49.309134873470555
247,NRpre,M,M,185,0.2908805031446541,43.29709979799726
248,NRpre,M,V,305,0.47955974842767296,34.16727270510258
249,NRpre,V,A,229,0.2193486590038314,50.44976868912993
250,NRpre,V,M,310,0.29693486590038315,41.025206005060795
251,NRpre,V,V,505,0.4837164750957854,33.546587935027325
252,NRpre,A,A,144,0.27586206896551724,46.026052214116326
253,NRpre,A,M,145,0.2777777777777778,45.460371207040374
254,NRpre,A,V,233,0.446360153256705,36.064905275247455
255,NRpre,M,A,153,0.24056603773584906,49.438618588338514
256,NRpre,M,M,177,0.2783018867924528,41.96674065581175
257,NRpre,M,V,306,0.4811320754716981,35.27412144459635
258,NRpre,V,A,243,0.23275862068965517,50.01443506109224
259,NRpre,V,M,296,0.2835249042145594,43.9145860270566
260,NRpre,V,V,505,0.4837164750957854,32.778818142857666
261,NRpre,A,A,132,0.25287356321839083,46.368037140292266
262,NRpre,A,M,158,0.30268199233716475,42.864344220671136
263,NRpre,A,V,232,0.4444444444444444,38.337397556573706
264,NRpre,M,A,161,0.2531446540880503,46.4967677896771
265,NRpre,M,M,183,0.28773584905660377,42.24141584273771
266,NRpre,M,V,292,0.4591194968553459,34.62894348495534
267,NRpre,V,A,222,0.21264367816091953,49.29948450037395
268,NRpre,V,M,296,0.2835249042145594,41.24147581244351
269,NRpre,V,V,526,0.5038314176245211,32.543629347086394
270,NRpre,A,A,120,0.22988505747126436,47.38313460568399
271,NRpre,A,M,162,0.3103448275862069,43.04589869529468
272,NRpre,A,V,240,0.45977011494252873,35.346189954003165
273,NRpre,M,A,153,0.24056603773584906,50.0050465528432
274,NRpre,M,M,204,0.32075471698113206,41.42891741775523
275,NRpre,M,V,279,0.4386792452830189,35.17922897076783
276,NRpre,V,A,240,0.22988505747126436,49.30066509541095
277,NRpre,V,M,297,0.28448275862068967,43.81609283405298
278,NRpre,V,V,507,0.48563218390804597,33.457760141266036
279,NRpre,A,A,165,0.3160919540229885,45.56213779816054
280,NRpre,A,M,143,0.2739463601532567,44.111547736594446
281,NRpre,A,V,214,0.4099616858237548,36.43763381538617
282,NRpre,M,A,144,0.22641509433962265,51.09217471140547
283,NRpre,M,M,192,0.3018867924528302,41.63061728180419
284,NRpre,M,V,300,0.4716981132075472,34.1258744060693
285,NRpre,V,A,208,0.19923371647509577,52.79890606351825
286,NRpre,V,M,292,0.2796934865900383,42.335296656127255
287,NRpre,V,V,544,0.5210727969348659,33.11469007021419
288,NRpre,A,A,162,0.3103448275862069,45.292160759510736
289,NRpre,A,M,145,0.2777777777777778,43.09684221389742
290,NRpre,A,V,215,0.4118773946360153,38.67027628196633
291,NRpre,M,A,160,0.25157232704402516,49.36119502752743
292,NRpre,M,M,187,0.2940251572327044,43.99469204313788
293,NRpre,M,V,289,0.45440251572327045,34.83497132062182
294,NRpre,V,A,229,0.2193486590038314,51.73032612266778
295,NRpre,V,M,294,0.28160919540229884,42.8507707042266
296,NRpre,V,V,521,0.4990421455938697,32.15168420315817
297,NRpre,A,A,142,0.2720306513409962,46.84964558987481
298,NRpre,A,M,172,0.32950191570881227,42.968781580151486
299,NRpre,A,V,208,0.39846743295019155,38.45066658488886
300,NRpre,M,A,167,0.26257861635220126,48.745986254005906
301,NRpre,M,M,175,0.2751572327044025,43.47019997510565
302,NRpre,M,V,294,0.46226415094339623,36.016148823564016
303,NRpre,V,A,214,0.2049808429118774,49.360367593283186
304,NRpre,V,M,298,0.28544061302681994,42.2484429458372
305,NRpre,V,V,532,0.5095785440613027,32.24308425215787
306,NRpre,A,A,137,0.2624521072796935,46.757398132194695
307,NRpre,A,M,162,0.3103448275862069,43.361105383141236
308,NRpre,A,V,223,0.4272030651340996,36.5096984285991
309,NRpre,M,A,159,0.25,48.22207057578526
310,NRpre,M,M,175,0.2751572327044025,43.32198711227457
311,NRpre,M,V,302,0.4748427672955975,34.025290582503146
312,NRpre,V,A,215,0.20593869731800765,49.86016924343475
313,NRpre,V,M,305,0.2921455938697318,42.12973871924164
314,NRpre,V,V,524,0.5019157088122606,32.68900980499427
315,NRpre,A,A,149,0.28544061302681994,47.14647558238463
316,NRpre,A,M,155,0.29693486590038315,46.47533571045552
317,NRpre,A,V,218,0.41762452107279696,36.9264111346102
318,NRpre,M,A,149,0.23427672955974843,49.25849451932236
319,NRpre,M,M,192,0.3018867924528302,41.1261948206818
320,NRpre,M,V,295,0.4638364779874214,34.49223781184836
321,NRpre,V,A,250,0.23946360153256704,47.37161044813722
322,NRpre,V,M,303,0.29022988505747127,42.12527607987873
323,NRpre,V,V,491,0.4703065134099617,32.50398087295327
324,NRpre,A,A,176,0.3371647509578544,45.48923714170658
325,NRpre,A,M,130,0.24904214559386972,47.22595058030875
326,NRpre,A,V,216,0.41379310344827586,38.195205599990565
327,NRpre,M,A,130,0.20440251572327045,50.036094973078534
328,NRpre,M,M,189,0.2971698113207547,41.41027007923622
329,NRpre,M,V,317,0.49842767295597484,34.70130802811633
330,NRpre,V,A,217,0.2078544061302682,51.181108524234844
331,NRpre,V,M,317,0.303639846743295,43.66114843288097
332,NRpre,V,V,510,0.4885057471264368,33.17488486374852
333,NRpre,A,A,162,0.3103448275862069,47.3240368978935
334,NRpre,A,M,145,0.2777777777777778,45.95842361964111
335,NRpre,A,V,215,0.4118773946360153,38.720516477792806
336,NRpre,M,A,143,0.2248427672955975,48.96393339583193
337,NRpre,M,M,182,0.2861635220125786,42.57301341573206
338,NRpre,M,V,311,0.4889937106918239,34.92724669750537
339,NRpre,V,A,220,0.210727969348659,49.731069500402704
340,NRpre,V,M,322,0.30842911877394635,41.67701667902646
341,NRpre,V,V,502,0.48084291187739464,33.3703497344662
342,NRpre,A,A,144,0.27586206896551724,48.74569631879906
343,NRpre,A,M,146,0.2796934865900383,42.09073395245965
344,NRpre,A,V,232,0.4444444444444444,36.79701541552701
345,NRpre,M,A,167,0.26257861635220126,47.3886012524186
346,NRpre,M,M,170,0.2672955974842767,43.88960943434616
347,NRpre,M,V,299,0.470125786163522,35.18000635216511
348,NRpre,V,A,222,0.21264367816091953,49.455613086191676
349,NRpre,V,M,301,0.2883141762452107,42.19349758335161
350,NRpre,V,V,521,0.4990421455938697,33.16616085898171
351,NRpre,A,A,139,0.2662835249042146,45.80109927586263
352,NRpre,A,M,142,0.2720306513409962,42.17185288720818
353,NRpre,A,V,241,0.4616858237547893,35.51193463450989
354,NRpre,M,A,158,0.24842767295597484,51.26802711050915
355,NRpre,M,M,158,0.24842767295597484,45.65313420695006
356,NRpre,M,V,320,0.5031446540880503,35.07906915618429
357,NRpre,V,A,238,0.22796934865900384,50.337839636741606
358,NRpre,V,M,309,0.2959770114942529,41.47061301134118
359,NRpre,V,V,497,0.4760536398467433,33.099045868446474
360,NRpre,A,A,154,0.2950191570881226,46.38046813438841
361,NRpre,A,M,162,0.3103448275862069,42.91782468748669
362,NRpre,A,V,206,0.3946360153256705,36.56733901762071
363,NRpre,M,A,152,0.2389937106918239,48.54640585611427
364,NRpre,M,M,179,0.28144654088050314,42.9767482283405
365,NRpre,M,V,305,0.47955974842767296,33.48582146910661
366,NRpre,V,A,229,0.2193486590038314,50.607773218606596
367,NRpre,V,M,302,0.289272030651341,44.22462907587268
368,NRpre,V,V,513,0.49137931034482757,33.73050888352367
369,NRpre,A,A,150,0.28735632183908044,46.517317518813506
370,NRpre,A,M,127,0.24329501915708812,43.70903042266523
371,NRpre,A,V,245,0.46934865900383144,36.43200026590566
372,NRpre,M,A,138,0.2169811320754717,49.76016899751226
373,NRpre,M,M,212,0.3333333333333333,42.10861966903226
374,NRpre,M,V,286,0.449685534591195,36.298791000801224
375,NRpre,V,A,245,0.23467432950191572,46.63647153145513
376,NRpre,V,M,295,0.2825670498084291,42.77047098240255
377,NRpre,V,V,504,0.4827586206896552,33.08171955883206
378,NRpre,A,A,148,0.2835249042145594,46.107349835388135
379,NRpre,A,M,151,0.289272030651341,43.85967960464569
380,NRpre,A,V,223,0.4272030651340996,36.281660931337676
381,NRpre,M,A,156,0.24528301886792453,45.96266673470777
382,NRpre,M,M,193,0.30345911949685533,41.898354907058454
383,NRpre,M,V,287,0.45125786163522014,34.398331193040605
384,NRpre,V,A,216,0.20689655172413793,50.5483508955361
385,NRpre,V,M,268,0.2567049808429119,44.04000131595431
386,NRpre,V,V,560,0.5363984674329502,32.734783499328984
387,NRpre,A,A,156,0.2988505747126437,48.17909040589497
388,NRpre,A,M,137,0.2624521072796935,45.56385478310541
389,NRpre,A,V,229,0.4386973180076628,36.15116062285611
390,NRpre,M,A,157,0.2468553459119497,49.20477699729491
391,NRpre,M,M,180,0.2830188679245283,41.97560169774044
392,NRpre,M,V,299,0.470125786163522,33.689809330675374
393,NRpre,V,A,224,0.21455938697318008,49.87468579142144
394,NRpre,V,M,294,0.28160919540229884,42.18952596067102
395,NRpre,V,V,526,0.5038314176245211,33.28874433367106
396,NRpre,A,A,122,0.23371647509578544,47.28791822625675
397,NRpre,A,M,170,0.32567049808429116,42.28281351762885
398,NRpre,A,V,230,0.44061302681992337,38.176865243981936
399,NRpre,M,A,181,0.28459119496855345,45.80254117734221
400,NRpre,M,M,163,0.2562893081761006,43.024164036521746
401,NRpre,M,V,292,0.4591194968553459,34.23683792919755
402,NRpre,V,A,228,0.21839080459770116,50.99368972528529
403,NRpre,V,M,299,0.28639846743295017,42.15603784417804
404,NRpre,V,V,517,0.4952107279693487,33.17200099546315
405,NRpre,A,A,153,0.29310344827586204,45.51566252323573
406,NRpre,A,M,157,0.3007662835249042,42.58862468440911
407,NRpre,A,V,212,0.4061302681992337,35.62537227006863
408,NRpre,M,A,160,0.25157232704402516,46.47404966709928
409,NRpre,M,M,178,0.279874213836478,42.34016741811808
410,NRpre,M,V,298,0.46855345911949686,33.791541608976715
411,NRpre,V,A,215,0.20593869731800765,50.95484714045106
412,NRpre,V,M,311,0.2978927203065134,43.84682691273339
413,NRpre,V,V,518,0.49616858237547895,33.73656606316604
414,NRpre,A,A,123,0.23563218390804597,48.180261850492094
415,NRpre,A,M,149,0.28544061302681994,42.539142337900856
416,NRpre,A,V,250,0.4789272030651341,36.02500887712807
417,NRpre,M,A,147,0.23113207547169812,48.67405370626587
418,NRpre,M,M,191,0.300314465408805,43.098225102627936
419,NRpre,M,V,298,0.46855345911949686,33.88925008281696
420,NRpre,V,A,222,0.21264367816091953,49.5765946892469
421,NRpre,V,M,300,0.28735632183908044,41.433596775847285
422,NRpre,V,V,522,0.5,32.79269756994426
423,NRpre,A,A,146,0.2796934865900383,45.61829068872046
424,NRpre,A,M,136,0.26053639846743293,43.10059342816132
425,NRpre,A,V,240,0.45977011494252873,35.46724785654593
426,NRpre,M,A,153,0.24056603773584906,52.45715461983292
427,NRpre,M,M,186,0.29245283018867924,43.80468064675418
428,NRpre,M,V,297,0.4669811320754717,33.96514516728493
429,NRpre,V,A,244,0.23371647509578544,52.3433938074069
430,NRpre,V,M,299,0.28639846743295017,41.60777835466504
431,NRpre,V,V,501,0.47988505747126436,32.91245999810821
432,NRpre,A,A,133,0.2547892720306513,46.068949195576415
433,NRpre,A,M,161,0.30842911877394635,42.75554882976555
434,NRpre,A,V,228,0.4367816091954023,35.70965464573273
435,NRpre,M,A,166,0.2610062893081761,47.169323838633126
436,NRpre,M,M,169,0.26572327044025157,43.29186203870205
437,NRpre,M,V,301,0.47327044025157233,33.44483819847546
438,NRpre,V,A,234,0.22413793103448276,50.477041086173124
439,NRpre,V,M,315,0.3017241379310345,40.948885696863854
440,NRpre,V,V,495,0.47413793103448276,33.64219836174275
441,NRpre,A,A,134,0.2567049808429119,48.65100010269847
442,NRpre,A,M,151,0.289272030651341,45.828773397174196
443,NRpre,A,V,237,0.4540229885057471,36.99730499468296
444,NRpre,M,A,150,0.2358490566037736,47.81244326909736
445,NRpre,M,M,180,0.2830188679245283,41.65566371856077
446,NRpre,M,V,306,0.4811320754716981,32.49795971458525
447,NRpre,V,A,216,0.20689655172413793,49.6369935824326
448,NRpre,V,M,299,0.28639846743295017,42.349631331061865
449,NRpre,V,V,529,0.5067049808429118,32.908179255854385
450,NRpre,A,A,146,0.2796934865900383,47.519953876005886
451,NRpre,A,M,123,0.23563218390804597,43.544793907188925
452,NRpre,A,V,253,0.4846743295019157,34.892537458651475
453,NRpre,M,A,137,0.21540880503144655,49.407875095667784
454,NRpre,M,M,207,0.32547169811320753,42.32775046766339
455,NRpre,M,V,292,0.4591194968553459,34.563601294328095
456,NRpre,V,A,231,0.22126436781609196,49.804187198453185
457,NRpre,V,M,285,0.27298850574712646,43.409132301271434
458,NRpre,V,V,528,0.5057471264367817,32.88040152079164
459,NRpre,A,A,168,0.3218390804597701,44.877739839417586
460,NRpre,A,M,134,0.2567049808429119,44.957292869901984
461,NRpre,A,V,220,0.421455938697318,35.3671248661383
462,NRpre,M,A,120,0.18867924528301888,51.2603503258507
463,NRpre,M,M,191,0.300314465408805,42.10438041742335
464,NRpre,M,V,325,0.5110062893081762,33.614264754677585
465,NRpre,V,A,234,0.22413793103448276,51.709214191216255
