,Group,Type,Area,Neighborhood,count,prob,mean_dist
55,DRpre,M,LM,M,5,0.23809523809523808,0.3237466142767752
56,DRpre,M,LM,V,3,0.14285714285714285,0.23116523725637958
57,DRpre,M,V1,A,44,0.1414790996784566,0.2012053302620549
58,DRpre,M,V1,M,148,0.4758842443729904,0.41731422140228963
59,DRpre,M,V1,V,119,0.38263665594855306,0.38148044833565553
60,DRpre,V,A/RL/AL,A,23,0.2169811320754717,0.2539732749214559
61,DRpre,V,A/RL/AL,M,61,0.5754716981132075,0.48390813511981406
62,DRpre,V,A/RL/AL,V,22,0.20754716981132076,0.26211858995873005
63,DRpre,V,AM/PM,A,0,0.0,0.11305921961875107
64,DRpre,V,AM/PM,M,23,0.5476190476190477,0.4434198085270166
65,DRpre,V,AM/PM,V,19,0.4523809523809524,0.4435209718542324
66,DRpre,V,LM,A,6,0.42857142857142855,0.3971119115312005
67,DRpre,V,LM,M,5,0.35714285714285715,0.3648287976766626
68,DRpre,V,LM,V,3,0.21428571428571427,0.23805929079213684
69,DRpre,V,V1,A,23,0.07371794871794872,0.17826181242706002
70,DRpre,V,V1,M,126,0.40384615384615385,0.3925628948596669
71,DRpre,V,V1,V,163,0.5224358974358975,0.4291752927132731
72,DRpre,A,A/RL/AL,A,15,0.14705882352941177,0.2422030847668032
73,DRpre,A,A/RL/AL,M,65,0.6372549019607843,0.5145760474621474
74,DRpre,A,A/RL/AL,V,22,0.21568627450980393,0.24322086777104937
75,DRpre,A,AM/PM,A,1,0.1111111111111111,0.12843637964717394
76,DRpre,A,AM/PM,M,4,0.4444444444444444,0.48016359692927835
77,DRpre,A,AM/PM,V,4,0.4444444444444444,0.3914000234235477
78,DRpre,A,LM,A,6,0.3157894736842105,0.27045892120341636
79,DRpre,A,LM,M,4,0.21052631578947367,0.3795017743141162
80,DRpre,A,LM,V,9,0.47368421052631576,0.3500393044824674
81,DRpre,A,V1,A,26,0.18181818181818182,0.20833819185544789
82,DRpre,A,V1,M,70,0.48951048951048953,0.43124694677021386
83,DRpre,A,V1,V,47,0.32867132867132864,0.36041486137433826
84,DRpre,M,A/RL/AL,A,36,0.15126050420168066,0.22180161643479848
85,DRpre,M,A/RL/AL,M,163,0.6848739495798319,0.5386793723763408
86,DRpre,M,A/RL/AL,V,39,0.1638655462184874,0.23951901118886082
87,DRpre,M,AM/PM,A,1,0.024390243902439025,0.10913955626020184
88,DRpre,M,AM/PM,M,24,0.5853658536585366,0.5089036501401665
89,DRpre,M,AM/PM,V,16,0.3902439024390244,0.38195679359963164
90,DRpre,M,LM,A,7,0.35,0.26582927088072683
91,DRpre,M,LM,M,7,0.35,0.3788829660646682
92,DRpre,M,LM,V,6,0.3,0.3552877630546049
93,DRpre,M,V1,A,41,0.1305732484076433,0.20906814622468414
94,DRpre,M,V1,M,166,0.5286624203821656,0.42553617404588
95,DRpre,M,V1,V,107,0.34076433121019106,0.3653956797294359
96,DRpre,V,A/RL/AL,A,23,0.22549019607843138,0.22526731905226088
97,DRpre,V,A/RL/AL,M,56,0.5490196078431373,0.4910884731505588
98,DRpre,V,A/RL/AL,V,23,0.22549019607843138,0.2836442077971803
99,DRpre,V,AM/PM,A,1,0.02127659574468085,0.08241363880201379
100,DRpre,V,AM/PM,M,26,0.5531914893617021,0.4977859911203421
101,DRpre,V,AM/PM,V,20,0.425531914893617,0.41980037007764415
102,DRpre,V,LM,A,7,0.3888888888888889,0.34225884554188
103,DRpre,V,LM,M,7,0.3888888888888889,0.40301806029993986
104,DRpre,V,LM,V,4,0.2222222222222222,0.25472309415818006
105,DRpre,V,V1,A,31,0.10097719869706841,0.18898394591893283
106,DRpre,V,V1,M,140,0.4560260586319218,0.4064663373420629
107,DRpre,V,V1,V,136,0.44299674267100975,0.40454971673900425
108,DRpre,A,A/RL/AL,A,5,0.05102040816326531,0.17648938001844822
109,DRpre,A,A/RL/AL,M,70,0.7142857142857143,0.5495965592151082
110,DRpre,A,A/RL/AL,V,23,0.23469387755102042,0.27391406076644365
111,DRpre,A,AM/PM,A,0,0.0,0.11685472818093237
112,DRpre,A,AM/PM,M,5,0.5,0.49799355168339343
113,DRpre,A,AM/PM,V,5,0.5,0.38515172013567417
114,DRpre,A,LM,A,8,0.34782608695652173,0.3910250385578782
115,DRpre,A,LM,M,10,0.43478260869565216,0.3795759340960674
116,DRpre,A,LM,V,5,0.21739130434782608,0.2293990273460544
117,DRpre,A,V1,A,19,0.13380281690140844,0.19209110764909162
118,DRpre,A,V1,M,56,0.39436619718309857,0.38699836479289595
119,DRpre,A,V1,V,67,0.47183098591549294,0.42091052755801245
120,DRpre,M,A/RL/AL,A,36,0.15450643776824036,0.22486696959335434
121,DRpre,M,A/RL/AL,M,150,0.6437768240343348,0.5208862780586245
122,DRpre,M,A/RL/AL,V,47,0.2017167381974249,0.2542467523480211
123,DRpre,M,AM/PM,A,1,0.020833333333333332,0.10827800082388349
124,DRpre,M,AM/PM,M,31,0.6458333333333334,0.5135292868519874
125,DRpre,M,AM/PM,V,16,0.3333333333333333,0.3781927123241291
126,DRpre,M,LM,A,9,0.4090909090909091,0.39716116347642955
127,DRpre,M,LM,M,11,0.5,0.4352115514760223
128,DRpre,M,LM,V,2,0.09090909090909091,0.16762728504754823
129,DRpre,M,V1,A,31,0.1,0.18091699067881487
130,DRpre,M,V1,M,161,0.5193548387096775,0.4471366038331572
131,DRpre,M,V1,V,118,0.38064516129032255,0.37194640548802793
132,DRpre,V,A/RL/AL,A,18,0.16216216216216217,0.21984532446768457
133,DRpre,V,A/RL/AL,M,62,0.5585585585585585,0.49787264625764105
134,DRpre,V,A/RL/AL,V,31,0.27927927927927926,0.28228202927467444
135,DRpre,V,AM/PM,A,2,0.05128205128205128,0.10455426814149497
136,DRpre,V,AM/PM,M,17,0.4358974358974359,0.48045787237439114
137,DRpre,V,AM/PM,V,20,0.5128205128205128,0.41498785948411393
138,DRpre,V,LM,A,5,0.4166666666666667,0.4065443165645149
139,DRpre,V,LM,M,5,0.4166666666666667,0.3667047390469007
140,DRpre,V,LM,V,2,0.16666666666666666,0.22675094438858442
141,DRpre,V,V1,A,42,0.1346153846153846,0.1980828011377381
142,DRpre,V,V1,M,111,0.3557692307692308,0.3750073938889517
143,DRpre,V,V1,V,159,0.5096153846153846,0.42690980497331016
144,DRpre,A,A/RL/AL,A,12,0.1188118811881188,0.20606969473765677
145,DRpre,A,A/RL/AL,M,66,0.6534653465346535,0.5285668933612993
146,DRpre,A,A/RL/AL,V,23,0.22772277227722773,0.26536341190104396
147,DRpre,A,AM/PM,A,0,0.0,0.057577841286172916
148,DRpre,A,AM/PM,M,6,0.5454545454545454,0.45700790461102925
149,DRpre,A,AM/PM,V,5,0.45454545454545453,0.48541425410279787
150,DRpre,A,LM,A,13,0.65,0.44981200654581954
151,DRpre,A,LM,M,6,0.3,0.33612016226756136
152,DRpre,A,LM,V,1,0.05,0.21406783118661904
153,DRpre,A,V1,A,13,0.09219858156028368,0.18392531218060287
154,DRpre,A,V1,M,73,0.5177304964539007,0.4368743854693953
155,DRpre,A,V1,V,55,0.3900709219858156,0.3792003023500019
156,DRpre,M,A/RL/AL,A,35,0.15086206896551724,0.21866663440424441
157,DRpre,M,A/RL/AL,M,155,0.6681034482758621,0.5364475476301195
158,DRpre,M,A/RL/AL,V,42,0.1810344827586207,0.24488581796563616
159,DRpre,M,AM/PM,A,1,0.024390243902439025,0.13124615473885348
160,DRpre,M,AM/PM,M,25,0.6097560975609756,0.4972930002770769
161,DRpre,M,AM/PM,V,15,0.36585365853658536,0.37146084498406967
162,DRpre,M,LM,A,11,0.44,0.34438109355231894
163,DRpre,M,LM,M,11,0.44,0.43783834321034076
164,DRpre,M,LM,V,3,0.12,0.21778056323734027
165,DRpre,M,V1,A,41,0.13015873015873017,0.20349245177585448
166,DRpre,M,V1,M,143,0.45396825396825397,0.40835456558957994
167,DRpre,M,V1,V,131,0.4158730158730159,0.3881529826345655
168,DRpre,V,A/RL/AL,A,14,0.12844036697247707,0.22034492388753937
169,DRpre,V,A/RL/AL,M,66,0.6055045871559633,0.5000038209611626
170,DRpre,V,A/RL/AL,V,29,0.26605504587155965,0.2796512551512981
171,DRpre,V,AM/PM,A,2,0.044444444444444446,0.12210410551853736
172,DRpre,V,AM/PM,M,21,0.4666666666666667,0.4402656042530669
173,DRpre,V,AM/PM,V,22,0.4888888888888889,0.4376302902283958
174,DRpre,V,LM,A,5,0.4166666666666667,0.42306669801580016
175,DRpre,V,LM,M,6,0.5,0.39824204769640065
176,DRpre,V,LM,V,1,0.08333333333333333,0.1786912542877991
177,DRpre,V,V1,A,36,0.11688311688311688,0.18352058971083027
178,DRpre,V,V1,M,140,0.45454545454545453,0.4039177311739281
179,DRpre,V,V1,V,132,0.42857142857142855,0.4125616791152417
180,DRpre,A,A/RL/AL,A,21,0.20588235294117646,0.23488932577309657
181,DRpre,A,A/RL/AL,M,59,0.5784313725490197,0.4868216102740211
182,DRpre,A,A/RL/AL,V,22,0.21568627450980393,0.2782890639528823
183,DRpre,A,AM/PM,A,2,0.15384615384615385,0.10043755012635838
184,DRpre,A,AM/PM,M,8,0.6153846153846154,0.5598702919175991
185,DRpre,A,AM/PM,V,3,0.23076923076923078,0.33969215795604263
186,DRpre,A,LM,A,3,0.15789473684210525,0.26797740985835805
187,DRpre,A,LM,M,12,0.631578947368421,0.4223676841574376
188,DRpre,A,LM,V,4,0.21052631578947367,0.3096549059842044
189,DRpre,A,V1,A,15,0.1079136690647482,0.18249999608154627
190,DRpre,A,V1,M,62,0.4460431654676259,0.41141643929112587
191,DRpre,A,V1,V,62,0.4460431654676259,0.4060835646273278
192,DRpre,M,A/RL/AL,A,36,0.15450643776824036,0.21523365977004566
193,DRpre,M,A/RL/AL,M,156,0.6695278969957081,0.52990775923657
194,DRpre,M,A/RL/AL,V,41,0.1759656652360515,0.2548585809933843
195,DRpre,M,AM/PM,A,3,0.0625,0.13621052217547178
196,DRpre,M,AM/PM,M,31,0.6458333333333334,0.5265222240228163
197,DRpre,M,AM/PM,V,14,0.2916666666666667,0.3372672538017119
198,DRpre,M,LM,A,10,0.47619047619047616,0.35022614555351966
199,DRpre,M,LM,M,10,0.47619047619047616,0.4016385211407722
200,DRpre,M,LM,V,1,0.047619047619047616,0.24813533330570817
201,DRpre,M,V1,A,32,0.10289389067524116,0.1842258834634864
202,DRpre,M,V1,M,135,0.4340836012861736,0.4052899075415209
203,DRpre,M,V1,V,144,0.4630225080385852,0.4104842089949927
204,DRpre,V,A/RL/AL,A,20,0.18691588785046728,0.2518720030065595
205,DRpre,V,A/RL/AL,M,68,0.6355140186915887,0.5163470126761946
206,DRpre,V,A/RL/AL,V,19,0.17757009345794392,0.23178098431724592
207,DRpre,V,AM/PM,A,2,0.05555555555555555,0.16463528020378326
208,DRpre,V,AM/PM,M,25,0.6944444444444444,0.5154847744186307
209,DRpre,V,AM/PM,V,9,0.25,0.319879945377586
210,DRpre,V,LM,A,2,0.11764705882352941,0.31445186636922273
211,DRpre,V,LM,M,11,0.6470588235294118,0.4629648032772104
212,DRpre,V,LM,V,4,0.23529411764705882,0.2225833303535669
213,DRpre,V,V1,A,30,0.09554140127388536,0.17967015002316522
214,DRpre,V,V1,M,138,0.4394904458598726,0.402848747195001
215,DRpre,V,V1,V,146,0.46496815286624205,0.41748110278183376
216,DRpre,A,A/RL/AL,A,20,0.19047619047619047,0.25018178989226925
217,DRpre,A,A/RL/AL,M,64,0.6095238095238096,0.49197129630798625
218,DRpre,A,A/RL/AL,V,21,0.2,0.25784691379974456
219,DRpre,A,AM/PM,A,0,0.0,0.09987022771872969
220,DRpre,A,AM/PM,M,4,0.36363636363636365,0.404313078212215
221,DRpre,A,AM/PM,V,7,0.6363636363636364,0.4958166940690553
222,DRpre,A,LM,A,6,0.3333333333333333,0.3364253222706059
223,DRpre,A,LM,M,7,0.3888888888888889,0.4049990422682812
224,DRpre,A,LM,V,5,0.2777777777777778,0.25857563546111295
225,DRpre,A,V1,A,24,0.17266187050359713,0.20990393839623359
226,DRpre,A,V1,M,70,0.5035971223021583,0.4286875707712309
227,DRpre,A,V1,V,45,0.3237410071942446,0.36140849083253557
228,DRpre,M,A/RL/AL,A,34,0.14655172413793102,0.21276189706737203
229,DRpre,M,A/RL/AL,M,156,0.6724137931034483,0.5406997105604476
230,DRpre,M,A/RL/AL,V,42,0.1810344827586207,0.2465383923721804
231,DRpre,M,AM/PM,A,1,0.02702702702702703,0.0918417914939627
232,DRpre,M,AM/PM,M,12,0.32432432432432434,0.39874570902229683
233,DRpre,M,AM/PM,V,24,0.6486486486486487,0.5094124994837405
234,DRpre,M,LM,A,4,0.16666666666666666,0.2350269058494113
235,DRpre,M,LM,M,13,0.5416666666666666,0.440274551017128
236,DRpre,M,LM,V,7,0.2916666666666667,0.32469854313346064
237,DRpre,M,V1,A,30,0.09375,0.18190017158595245
238,DRpre,M,V1,M,158,0.49375,0.42270061082475496
239,DRpre,M,V1,V,132,0.4125,0.39539921758929253
240,DRpre,V,A/RL/AL,A,17,0.1619047619047619,0.2186635018799516
241,DRpre,V,A/RL/AL,M,69,0.6571428571428571,0.5220527591950975
242,DRpre,V,A/RL/AL,V,19,0.18095238095238095,0.2592837389249509
243,DRpre,V,AM/PM,A,2,0.04081632653061224,0.11086024814197913
244,DRpre,V,AM/PM,M,25,0.5102040816326531,0.47813960202427136
245,DRpre,V,AM/PM,V,22,0.4489795918367347,0.41100014983374955
246,DRpre,V,LM,A,1,0.06666666666666667,0.2095168988163477
247,DRpre,V,LM,M,11,0.7333333333333333,0.47115548012274944
248,DRpre,V,LM,V,3,0.2,0.3193276210609029
249,DRpre,V,V1,A,30,0.09836065573770492,0.18202762785527565
250,DRpre,V,V1,M,154,0.5049180327868853,0.42724786197378267
251,DRpre,V,V1,V,121,0.39672131147540984,0.3907245101709417
252,DRpre,A,A/RL/AL,A,11,0.11702127659574468,0.19053647418847186
253,DRpre,A,A/RL/AL,M,64,0.6808510638297872,0.5484283731270424
254,DRpre,A,A/RL/AL,V,19,0.20212765957446807,0.26103515268448574
255,DRpre,A,AM/PM,A,3,0.23076923076923078,0.2546331116182359
256,DRpre,A,AM/PM,M,8,0.6153846153846154,0.46364619106448335
257,DRpre,A,AM/PM,V,2,0.15384615384615385,0.2817206973172808
258,DRpre,A,LM,A,14,0.5384615384615384,0.4502122497013058
259,DRpre,A,LM,M,8,0.3076923076923077,0.358431902168009
260,DRpre,A,LM,V,4,0.15384615384615385,0.19135584813068515
261,DRpre,A,V1,A,14,0.1,0.16795687609707527
262,DRpre,A,V1,M,74,0.5285714285714286,0.44057344320174446
263,DRpre,A,V1,V,52,0.37142857142857144,0.39146968070118027
264,DRpre,M,A/RL/AL,A,25,0.1037344398340249,0.2057746258605524
265,DRpre,M,A/RL/AL,M,164,0.6804979253112033,0.5575375598671182
266,DRpre,M,A/RL/AL,V,52,0.2157676348547718,0.23668781427232943
267,DRpre,M,AM/PM,A,5,0.10416666666666667,0.13944787002200504
268,DRpre,M,AM/PM,M,28,0.5833333333333334,0.5173339709073177
269,DRpre,M,AM/PM,V,15,0.3125,0.34321815907067726
270,DRpre,M,LM,A,9,0.5625,0.4811030212664376
271,DRpre,M,LM,M,5,0.3125,0.2494606695449043
272,DRpre,M,LM,V,2,0.125,0.2694363091886581
273,DRpre,M,V1,A,32,0.1038961038961039,0.19414099647789637
274,DRpre,M,V1,M,153,0.4967532467532468,0.4177059671185714
275,DRpre,M,V1,V,123,0.39935064935064934,0.38815303640353227
276,DRpre,V,A/RL/AL,A,8,0.07476635514018691,0.19887963843822531
277,DRpre,V,A/RL/AL,M,66,0.616822429906542,0.49933440670962936
278,DRpre,V,A/RL/AL,V,33,0.308411214953271,0.3017859548521453
279,DRpre,V,AM/PM,A,1,0.027777777777777776,0.10851476213505763
280,DRpre,V,AM/PM,M,24,0.6666666666666666,0.524598348969599
281,DRpre,V,AM/PM,V,11,0.3055555555555556,0.3668868888953433
282,DRpre,V,LM,A,4,0.26666666666666666,0.29925867109273335
283,DRpre,V,LM,M,7,0.4666666666666667,0.4329742549208783
284,DRpre,V,LM,V,4,0.26666666666666666,0.2677670739863883
285,DRpre,V,V1,A,30,0.0949367088607595,0.1803243950104293
286,DRpre,V,V1,M,135,0.4272151898734177,0.3914614205888854
287,DRpre,V,V1,V,151,0.4778481012658228,0.42821418440068537
288,DRpre,A,A/RL/AL,A,15,0.15151515151515152,0.24115484521158273
289,DRpre,A,A/RL/AL,M,59,0.5959595959595959,0.4544937316763292
290,DRpre,A,A/RL/AL,V,25,0.25252525252525254,0.3043514231120881
291,DRpre,A,AM/PM,A,0,0.0,0.09688876708632677
292,DRpre,A,AM/PM,M,8,0.7272727272727273,0.5424505085688355
293,DRpre,A,AM/PM,V,3,0.2727272727272727,0.3606607243448377
294,DRpre,A,LM,A,8,0.4,0.37139134057929374
295,DRpre,A,LM,M,12,0.6,0.5212068946307677
296,DRpre,A,LM,V,0,0.0,0.10740176478993861
297,DRpre,A,V1,A,19,0.13286713286713286,0.21776142774775675
298,DRpre,A,V1,M,66,0.46153846153846156,0.38683896838378384
299,DRpre,A,V1,V,58,0.40559440559440557,0.3953996038684594
300,DRpre,M,A/RL/AL,A,43,0.18614718614718614,0.21534312221114754
301,DRpre,M,A/RL/AL,M,151,0.6536796536796536,0.5202374636085527
302,DRpre,M,A/RL/AL,V,37,0.16017316017316016,0.2644194141802997
303,DRpre,M,AM/PM,A,1,0.022222222222222223,0.10363405859146414
304,DRpre,M,AM/PM,M,34,0.7555555555555555,0.5218787077572309
305,DRpre,M,AM/PM,V,10,0.2222222222222222,0.37448723365130493
306,DRpre,M,LM,A,9,0.34615384615384615,0.39229564841381215
307,DRpre,M,LM,M,15,0.5769230769230769,0.47525355399949853
308,DRpre,M,LM,V,2,0.07692307692307693,0.13245079758668937
309,DRpre,M,V1,A,38,0.12218649517684887,0.19100153182512386
310,DRpre,M,V1,M,146,0.4694533762057878,0.42031345679284515
311,DRpre,M,V1,V,127,0.40836012861736337,0.38868501138203104
312,DRpre,V,A/RL/AL,A,27,0.24107142857142858,0.25637249433462006
313,DRpre,V,A/RL/AL,M,61,0.5446428571428571,0.4857020886590093
314,DRpre,V,A/RL/AL,V,24,0.21428571428571427,0.2579254170063706
315,DRpre,V,AM/PM,A,4,0.0975609756097561,0.13652151180858046
316,DRpre,V,AM/PM,M,19,0.4634146341463415,0.4184140281575524
317,DRpre,V,AM/PM,V,18,0.43902439024390244,0.4450644600338671
318,DRpre,V,LM,A,3,0.2727272727272727,0.2518280659095172
319,DRpre,V,LM,M,8,0.7272727272727273,0.6194061491131295
320,DRpre,V,LM,V,0,0.0,0.12876578497735328
321,DRpre,V,V1,A,38,0.12258064516129032,0.19242179619174127
322,DRpre,V,V1,M,124,0.4,0.37777348630217605
323,DRpre,V,V1,V,148,0.4774193548387097,0.4298047175060826
324,DRpre,A,A/RL/AL,A,23,0.22772277227722773,0.2637433717669896
325,DRpre,A,A/RL/AL,M,53,0.5247524752475248,0.45052244962887017
326,DRpre,A,A/RL/AL,V,25,0.24752475247524752,0.28573417860414024
327,DRpre,A,AM/PM,A,0,0.0,0.04933218429623369
328,DRpre,A,AM/PM,M,3,0.375,0.4415752195480974
329,DRpre,A,AM/PM,V,5,0.625,0.5090925961556689
330,DRpre,A,LM,A,6,0.2727272727272727,0.3268854966912314
331,DRpre,A,LM,M,12,0.5454545454545454,0.40358523313903044
332,DRpre,A,LM,V,4,0.18181818181818182,0.2695292701697381
333,DRpre,A,V1,A,32,0.22535211267605634,0.21090087340187627
334,DRpre,A,V1,M,55,0.3873239436619718,0.3998177782162478
335,DRpre,A,V1,V,55,0.3873239436619718,0.38928134838187595
336,DRpre,M,A/RL/AL,A,26,0.11063829787234042,0.2169690599415939
337,DRpre,M,A/RL/AL,M,171,0.7276595744680852,0.5509653348165058
338,DRpre,M,A/RL/AL,V,38,0.16170212765957448,0.23206560524190037
339,DRpre,M,AM/PM,A,0,0.0,0.07853611431015385
340,DRpre,M,AM/PM,M,22,0.5641025641025641,0.5188714585330995
341,DRpre,M,AM/PM,V,17,0.4358974358974359,0.4025924271567467
342,DRpre,M,LM,A,9,0.4090909090909091,0.33567846946585134
343,DRpre,M,LM,M,9,0.4090909090909091,0.37376438026883213
344,DRpre,M,LM,V,4,0.18181818181818182,0.29055715026531653
345,DRpre,M,V1,A,42,0.13249211356466878,0.19023486484055147
346,DRpre,M,V1,M,144,0.45425867507886436,0.4140818322544205
347,DRpre,M,V1,V,131,0.41324921135646686,0.395683302905028
348,DRpre,V,A/RL/AL,A,22,0.20754716981132076,0.25388574198746877
349,DRpre,V,A/RL/AL,M,61,0.5754716981132075,0.46422645414338215
350,DRpre,V,A/RL/AL,V,23,0.2169811320754717,0.28188780386914913
351,DRpre,V,AM/PM,A,1,0.02,0.09383969190371447
352,DRpre,V,AM/PM,M,26,0.52,0.44060588114111404
353,DRpre,V,AM/PM,V,23,0.46,0.46555442695517146
354,DRpre,V,LM,A,7,0.5384615384615384,0.4282919804349082
355,DRpre,V,LM,M,5,0.38461538461538464,0.4323307375289331
356,DRpre,V,LM,V,1,0.07692307692307693,0.1393772820361587
357,DRpre,V,V1,A,44,0.14426229508196722,0.1961113991556979
358,DRpre,V,V1,M,140,0.45901639344262296,0.4167230499845291
359,DRpre,V,V1,V,121,0.39672131147540984,0.387165550859773
360,DRpre,A,A/RL/AL,A,15,0.1485148514851485,0.22447975305765028
361,DRpre,A,A/RL/AL,M,59,0.5841584158415841,0.453644184351927
362,DRpre,A,A/RL/AL,V,27,0.26732673267326734,0.3218760625904227
363,DRpre,A,AM/PM,A,2,0.2,0.15145241134270476
364,DRpre,A,AM/PM,M,4,0.4,0.4419338081485674
365,DRpre,A,AM/PM,V,4,0.4,0.4066137805087278
366,DRpre,A,LM,A,3,0.14285714285714285,0.287524571927163
367,DRpre,A,LM,M,18,0.8571428571428571,0.5857496856500827
368,DRpre,A,LM,V,0,0.0,0.1267257424227543
369,DRpre,A,V1,A,16,0.11347517730496454,0.19256913961351985
370,DRpre,A,V1,M,61,0.4326241134751773,0.391059703626282
371,DRpre,A,V1,V,64,0.45390070921985815,0.41637115676019815
372,DRpre,M,A/RL/AL,A,33,0.14410480349344978,0.20709631055094527
373,DRpre,M,A/RL/AL,M,158,0.6899563318777293,0.5542423198140152
374,DRpre,M,A/RL/AL,V,38,0.16593886462882096,0.23866136963503948
375,DRpre,M,AM/PM,A,0,0.0,0.09795301937560594
376,DRpre,M,AM/PM,M,22,0.5238095238095238,0.493611670086452
377,DRpre,M,AM/PM,V,20,0.47619047619047616,0.408435310537942
378,DRpre,M,LM,A,6,0.2222222222222222,0.2900421692540282
379,DRpre,M,LM,M,18,0.6666666666666666,0.5076996122842719
380,DRpre,M,LM,V,3,0.1111111111111111,0.20225821846169992
381,DRpre,M,V1,A,32,0.10158730158730159,0.18083434832770395
382,DRpre,M,V1,M,128,0.40634920634920635,0.4116533339302458
383,DRpre,M,V1,V,155,0.49206349206349204,0.40751231774205027
384,DRpre,V,A/RL/AL,A,20,0.17857142857142858,0.25831354926496186
385,DRpre,V,A/RL/AL,M,59,0.5267857142857143,0.47183488948816377
386,DRpre,V,A/RL/AL,V,33,0.29464285714285715,0.2698515612468744
387,DRpre,V,AM/PM,A,1,0.022222222222222223,0.10374851129782997
388,DRpre,V,AM/PM,M,22,0.4888888888888889,0.44265491021491843
389,DRpre,V,AM/PM,V,22,0.4888888888888889,0.45359657848725166
390,DRpre,V,LM,A,1,0.1111111111111111,0.1840064495995387
391,DRpre,V,LM,M,8,0.8888888888888888,0.6534003679734512
392,DRpre,V,LM,V,0,0.0,0.16259318242701
393,DRpre,V,V1,A,29,0.09415584415584416,0.18657545286204277
394,DRpre,V,V1,M,134,0.43506493506493504,0.39493638811810267
