,Group,Type,Area,Neighborhood,count,prob,mean_dist
45,NRpre,A,V1,A,39,0.16595744680851063,0.18773718685752344
46,NRpre,A,V1,M,58,0.24680851063829787,0.3044639317081302
47,NRpre,A,V1,V,138,0.5872340425531914,0.5077988814343464
48,NRpre,M,A/RL/AL,A,59,0.47580645161290325,0.45033800743396274
49,NRpre,M,A/RL/AL,M,26,0.20967741935483872,0.2525279220576588
50,NRpre,M,A/RL/AL,V,39,0.31451612903225806,0.2971340705083784
51,NRpre,M,AM/PM,A,20,0.16393442622950818,0.17713414812842315
52,NRpre,M,AM/PM,M,36,0.29508196721311475,0.3242922318010109
53,NRpre,M,AM/PM,V,66,0.5409836065573771,0.498573620070566
54,NRpre,M,LM,A,10,0.47619047619047616,0.44924625411251007
55,NRpre,M,LM,M,5,0.23809523809523808,0.2546928446791032
56,NRpre,M,LM,V,6,0.2857142857142857,0.29606090120838674
57,NRpre,M,V1,A,51,0.13821138211382114,0.1873363823086369
58,NRpre,M,V1,M,115,0.3116531165311653,0.3129242123247941
59,NRpre,M,V1,V,203,0.5501355013550135,0.499739405366569
60,NRpre,V,A/RL/AL,A,60,0.4166666666666667,0.41440073007597
61,NRpre,V,A/RL/AL,M,37,0.2569444444444444,0.2598631595459499
62,NRpre,V,A/RL/AL,V,47,0.3263888888888889,0.3257361103780801
63,NRpre,V,AM/PM,A,32,0.13333333333333333,0.18076384468685108
64,NRpre,V,AM/PM,M,60,0.25,0.26365158110312076
65,NRpre,V,AM/PM,V,148,0.6166666666666667,0.5555845742100282
66,NRpre,V,LM,A,4,0.21052631578947367,0.2692055783197525
67,NRpre,V,LM,M,9,0.47368421052631576,0.4624161075435751
68,NRpre,V,LM,V,6,0.3157894736842105,0.26837831413667246
69,NRpre,V,V1,A,102,0.15912636505460218,0.1812825273068931
70,NRpre,V,V1,M,183,0.28549141965678626,0.29892456391157624
71,NRpre,V,V1,V,356,0.5553822152886115,0.5197929087815306
72,NRpre,A,A/RL/AL,A,75,0.4166666666666667,0.3975780836035577
73,NRpre,A,A/RL/AL,M,49,0.2722222222222222,0.2693874846302595
74,NRpre,A,A/RL/AL,V,56,0.3111111111111111,0.3330344317661828
75,NRpre,A,AM/PM,A,10,0.12987012987012986,0.15575647972441584
76,NRpre,A,AM/PM,M,20,0.2597402597402597,0.31442793065497543
77,NRpre,A,AM/PM,V,47,0.6103896103896104,0.5298155896206087
78,NRpre,A,LM,A,17,0.5483870967741935,0.5449564118532776
79,NRpre,A,LM,M,9,0.2903225806451613,0.30153760995900497
80,NRpre,A,LM,V,5,0.16129032258064516,0.15350597818771738
81,NRpre,A,V1,A,36,0.15384615384615385,0.1687702911848029
82,NRpre,A,V1,M,60,0.2564102564102564,0.29653208063018055
83,NRpre,A,V1,V,138,0.5897435897435898,0.5346976281850165
84,NRpre,M,A/RL/AL,A,43,0.33858267716535434,0.34065853302489274
85,NRpre,M,A/RL/AL,M,41,0.3228346456692913,0.3150562535227237
86,NRpre,M,A/RL/AL,V,43,0.33858267716535434,0.3442852134523835
87,NRpre,M,AM/PM,A,26,0.21138211382113822,0.2052317848104317
88,NRpre,M,AM/PM,M,15,0.12195121951219512,0.22135593725464628
89,NRpre,M,AM/PM,V,82,0.6666666666666666,0.573412277934922
90,NRpre,M,LM,A,7,0.3888888888888889,0.45555346706912164
91,NRpre,M,LM,M,7,0.3888888888888889,0.27498030114562183
92,NRpre,M,LM,V,4,0.2222222222222222,0.2694662317852565
93,NRpre,M,V1,A,53,0.14402173913043478,0.1832779580794776
94,NRpre,M,V1,M,89,0.2418478260869565,0.2659690973492162
95,NRpre,M,V1,V,226,0.6141304347826086,0.5507529445713062
96,NRpre,V,A/RL/AL,A,57,0.38513513513513514,0.4000609564579643
97,NRpre,V,A/RL/AL,M,39,0.2635135135135135,0.27956491085452856
98,NRpre,V,A/RL/AL,V,52,0.35135135135135137,0.3203741326875071
99,NRpre,V,AM/PM,A,38,0.1589958158995816,0.1809933700320467
100,NRpre,V,AM/PM,M,62,0.2594142259414226,0.2860480334418043
101,NRpre,V,AM/PM,V,139,0.5815899581589958,0.532958596526149
102,NRpre,V,LM,A,7,0.5,0.48961359892689466
103,NRpre,V,LM,M,6,0.42857142857142855,0.36110590780220014
104,NRpre,V,LM,V,1,0.07142857142857142,0.14928049327090523
105,NRpre,V,V1,A,102,0.15863141524105753,0.19600061410135403
106,NRpre,V,V1,M,176,0.2737169517884914,0.3015077398303877
107,NRpre,V,V1,V,365,0.567651632970451,0.5024916460682582
108,NRpre,A,A/RL/AL,A,86,0.455026455026455,0.41567492689878294
109,NRpre,A,A/RL/AL,M,39,0.20634920634920634,0.25683530893829365
110,NRpre,A,A/RL/AL,V,64,0.3386243386243386,0.3274897641629234
111,NRpre,A,AM/PM,A,13,0.16883116883116883,0.2130855237427135
112,NRpre,A,AM/PM,M,18,0.23376623376623376,0.2516873966932414
113,NRpre,A,AM/PM,V,46,0.5974025974025974,0.5352270795640451
114,NRpre,A,LM,A,12,0.5454545454545454,0.45877318414288726
115,NRpre,A,LM,M,4,0.18181818181818182,0.28713648621669896
116,NRpre,A,LM,V,6,0.2727272727272727,0.25409032964041384
117,NRpre,A,V1,A,35,0.14957264957264957,0.17887646392718398
118,NRpre,A,V1,M,62,0.26495726495726496,0.30244917572166674
119,NRpre,A,V1,V,137,0.5854700854700855,0.5186743603511492
120,NRpre,M,A/RL/AL,A,54,0.43902439024390244,0.438969966727109
121,NRpre,M,A/RL/AL,M,29,0.23577235772357724,0.25366802811573436
122,NRpre,M,A/RL/AL,V,40,0.3252032520325203,0.30736200515715667
123,NRpre,M,AM/PM,A,14,0.11382113821138211,0.15268547908620317
124,NRpre,M,AM/PM,M,33,0.2682926829268293,0.28817932133231955
125,NRpre,M,AM/PM,V,76,0.6178861788617886,0.5591351995814773
126,NRpre,M,LM,A,5,0.23809523809523808,0.3240849715348752
127,NRpre,M,LM,M,6,0.2857142857142857,0.31242564724420285
128,NRpre,M,LM,V,10,0.47619047619047616,0.36348938122092195
129,NRpre,M,V1,A,62,0.16802168021680217,0.19947247664840134
130,NRpre,M,V1,M,91,0.24661246612466126,0.2823271681107984
131,NRpre,M,V1,V,216,0.5853658536585366,0.5182003552408003
132,NRpre,V,A/RL/AL,A,63,0.4405594405594406,0.4247772004492767
133,NRpre,V,A/RL/AL,M,38,0.26573426573426573,0.26628560703630694
134,NRpre,V,A/RL/AL,V,42,0.2937062937062937,0.30893719251441637
135,NRpre,V,AM/PM,A,37,0.15481171548117154,0.1833388566085102
136,NRpre,V,AM/PM,M,69,0.28870292887029286,0.2856067508872577
137,NRpre,V,AM/PM,V,133,0.5564853556485355,0.5310543925042321
138,NRpre,V,LM,A,8,0.4,0.3552841970589785
139,NRpre,V,LM,M,6,0.3,0.35256292276934215
140,NRpre,V,LM,V,6,0.3,0.2921528801716794
141,NRpre,V,V1,A,84,0.1308411214953271,0.1806166285181471
142,NRpre,V,V1,M,201,0.3130841121495327,0.30929061945010883
143,NRpre,V,V1,V,357,0.5560747663551402,0.510092752031744
144,NRpre,A,A/RL/AL,A,90,0.4787234042553192,0.415428010596057
145,NRpre,A,A/RL/AL,M,53,0.28191489361702127,0.2942274001813669
146,NRpre,A,A/RL/AL,V,45,0.2393617021276596,0.29034458922257605
147,NRpre,A,AM/PM,A,8,0.10526315789473684,0.1729443884375789
148,NRpre,A,AM/PM,M,20,0.2631578947368421,0.2827424285243718
149,NRpre,A,AM/PM,V,48,0.631578947368421,0.5443131830380493
150,NRpre,A,LM,A,9,0.391304347826087,0.3485075545178021
151,NRpre,A,LM,M,6,0.2608695652173913,0.2957255971464813
152,NRpre,A,LM,V,8,0.34782608695652173,0.35576684833571665
153,NRpre,A,V1,A,29,0.12340425531914893,0.15799182362409891
154,NRpre,A,V1,M,80,0.3404255319148936,0.34118428413466545
155,NRpre,A,V1,V,126,0.5361702127659574,0.5008238922412356
156,NRpre,M,A/RL/AL,A,52,0.4297520661157025,0.4169067822615286
157,NRpre,M,A/RL/AL,M,26,0.21487603305785125,0.2665779623149671
158,NRpre,M,A/RL/AL,V,43,0.35537190082644626,0.3165152554235042
159,NRpre,M,AM/PM,A,17,0.13821138211382114,0.1827875148760373
160,NRpre,M,AM/PM,M,25,0.2032520325203252,0.2430147181166503
161,NRpre,M,AM/PM,V,81,0.6585365853658537,0.5741977670073124
162,NRpre,M,LM,A,7,0.30434782608695654,0.32639490099333573
163,NRpre,M,LM,M,10,0.43478260869565216,0.3672307339352486
164,NRpre,M,LM,V,6,0.2608695652173913,0.3063743650714157
165,NRpre,M,V1,A,77,0.2086720867208672,0.2220959634262362
166,NRpre,M,V1,M,100,0.27100271002710025,0.2953920596862266
167,NRpre,M,V1,V,192,0.5203252032520326,0.4825119768875372
168,NRpre,V,A/RL/AL,A,57,0.3904109589041096,0.3946282981450179
169,NRpre,V,A/RL/AL,M,40,0.273972602739726,0.26649004722580233
170,NRpre,V,A/RL/AL,V,49,0.3356164383561644,0.33888165462917974
171,NRpre,V,AM/PM,A,41,0.17083333333333334,0.19260872796869516
172,NRpre,V,AM/PM,M,69,0.2875,0.2884393160047052
173,NRpre,V,AM/PM,V,130,0.5416666666666666,0.5189519560265996
174,NRpre,V,LM,A,10,0.5882352941176471,0.4219218335075794
175,NRpre,V,LM,M,5,0.29411764705882354,0.36119537089702863
176,NRpre,V,LM,V,2,0.11764705882352941,0.21688279559539195
177,NRpre,V,V1,A,106,0.16536661466458658,0.19011863417304423
178,NRpre,V,V1,M,166,0.2589703588143526,0.2928266306674749
179,NRpre,V,V1,V,369,0.5756630265210608,0.517054735159481
180,NRpre,A,A/RL/AL,A,74,0.3978494623655914,0.393553247803944
181,NRpre,A,A/RL/AL,M,49,0.26344086021505375,0.26292426619871573
182,NRpre,A,A/RL/AL,V,63,0.3387096774193548,0.34352248599734025
183,NRpre,A,AM/PM,A,12,0.15789473684210525,0.19612961542779886
184,NRpre,A,AM/PM,M,20,0.2631578947368421,0.2933785002633094
185,NRpre,A,AM/PM,V,44,0.5789473684210527,0.5104918843088917
186,NRpre,A,LM,A,11,0.44,0.40543043954153624
187,NRpre,A,LM,M,7,0.28,0.3048108146793719
188,NRpre,A,LM,V,7,0.28,0.28975874577909194
189,NRpre,A,V1,A,40,0.1702127659574468,0.190196540071243
190,NRpre,A,V1,M,74,0.3148936170212766,0.3103901688018874
191,NRpre,A,V1,V,121,0.5148936170212766,0.49941329112686955
192,NRpre,M,A/RL/AL,A,53,0.41732283464566927,0.37661667490910716
193,NRpre,M,A/RL/AL,M,38,0.2992125984251969,0.3152347779110711
194,NRpre,M,A/RL/AL,V,36,0.28346456692913385,0.30814854717982176
195,NRpre,M,AM/PM,A,25,0.2032520325203252,0.20488626849071429
196,NRpre,M,AM/PM,M,35,0.2845528455284553,0.2934956635374909
197,NRpre,M,AM/PM,V,63,0.5121951219512195,0.5016180679717949
198,NRpre,M,LM,A,9,0.5294117647058824,0.4979106500405707
199,NRpre,M,LM,M,3,0.17647058823529413,0.19273363735510143
200,NRpre,M,LM,V,5,0.29411764705882354,0.30935571260432787
201,NRpre,M,V1,A,64,0.17344173441734417,0.19983281721408533
202,NRpre,M,V1,M,94,0.25474254742547425,0.2723278223942193
203,NRpre,M,V1,V,211,0.5718157181571816,0.5278393603916953
204,NRpre,V,A/RL/AL,A,54,0.38028169014084506,0.40827556123330033
205,NRpre,V,A/RL/AL,M,45,0.31690140845070425,0.29442073382072226
206,NRpre,V,A/RL/AL,V,43,0.3028169014084507,0.2973037049459774
207,NRpre,V,AM/PM,A,30,0.125,0.16374882373457764
208,NRpre,V,AM/PM,M,66,0.275,0.28767975583402255
209,NRpre,V,AM/PM,V,144,0.6,0.5485714204313997
210,NRpre,V,LM,A,7,0.3333333333333333,0.3509859792865616
211,NRpre,V,LM,M,3,0.14285714285714285,0.20222251345031456
212,NRpre,V,LM,V,11,0.5238095238095238,0.4467915072631239
213,NRpre,V,V1,A,80,0.12480499219968799,0.1639277045511852
214,NRpre,V,V1,M,169,0.26365054602184085,0.29694936718572273
215,NRpre,V,V1,V,392,0.6115444617784711,0.539122928263092
216,NRpre,A,A/RL/AL,A,78,0.42857142857142855,0.409563933352747
217,NRpre,A,A/RL/AL,M,51,0.2802197802197802,0.2855366569636956
218,NRpre,A,A/RL/AL,V,53,0.29120879120879123,0.3048994096835574
219,NRpre,A,AM/PM,A,18,0.23684210526315788,0.1874147761958799
220,NRpre,A,AM/PM,M,14,0.18421052631578946,0.26996346157652296
221,NRpre,A,AM/PM,V,44,0.5789473684210527,0.5426217622275972
222,NRpre,A,LM,A,15,0.5172413793103449,0.4842469439935085
223,NRpre,A,LM,M,5,0.1724137931034483,0.1880045809119975
224,NRpre,A,LM,V,9,0.3103448275862069,0.327748475094494
225,NRpre,A,V1,A,48,0.20425531914893616,0.21938513787593214
226,NRpre,A,V1,M,61,0.25957446808510637,0.2909250676011031
227,NRpre,A,V1,V,126,0.5361702127659574,0.4896897945229648
228,NRpre,M,A/RL/AL,A,51,0.3805970149253731,0.3820971767389529
229,NRpre,M,A/RL/AL,M,31,0.23134328358208955,0.2615179507072659
230,NRpre,M,A/RL/AL,V,52,0.3880597014925373,0.3563848725537812
231,NRpre,M,AM/PM,A,22,0.17886178861788618,0.19573993182900218
232,NRpre,M,AM/PM,M,31,0.25203252032520324,0.2636674901930364
233,NRpre,M,AM/PM,V,70,0.5691056910569106,0.5405925779779613
234,NRpre,M,LM,A,6,0.6,0.5873182317344845
235,NRpre,M,LM,M,1,0.1,0.0603546301615631
236,NRpre,M,LM,V,3,0.3,0.35232713810395244
237,NRpre,M,V1,A,62,0.16802168021680217,0.19479515860551772
238,NRpre,M,V1,M,84,0.22764227642276422,0.2839827714114015
239,NRpre,M,V1,V,223,0.6043360433604336,0.5212220699830807
240,NRpre,V,A/RL/AL,A,49,0.35251798561151076,0.36733470235627885
241,NRpre,V,A/RL/AL,M,48,0.34532374100719426,0.32074984594391576
242,NRpre,V,A/RL/AL,V,42,0.302158273381295,0.3119154516998054
243,NRpre,V,AM/PM,A,31,0.12916666666666668,0.18029766612257508
244,NRpre,V,AM/PM,M,59,0.24583333333333332,0.2689292505913212
245,NRpre,V,AM/PM,V,150,0.625,0.5507730832861036
246,NRpre,V,LM,A,8,0.3333333333333333,0.4096919482423118
247,NRpre,V,LM,M,3,0.125,0.11740663771509711
248,NRpre,V,LM,V,13,0.5416666666666666,0.47290141404259106
249,NRpre,V,V1,A,109,0.17004680187207488,0.1993097647920965
250,NRpre,V,V1,M,200,0.31201248049922,0.30741946045824775
251,NRpre,V,V1,V,332,0.5179407176287052,0.49327077474965575
252,NRpre,A,A/RL/AL,A,79,0.42473118279569894,0.43857115005124775
253,NRpre,A,A/RL/AL,M,51,0.27419354838709675,0.26831645814728994
254,NRpre,A,A/RL/AL,V,56,0.3010752688172043,0.2931123918014623
255,NRpre,A,AM/PM,A,14,0.175,0.20002238813741807
256,NRpre,A,AM/PM,M,19,0.2375,0.2679922004392439
257,NRpre,A,AM/PM,V,47,0.5875,0.531985411423338
258,NRpre,A,LM,A,9,0.375,0.41106507025787103
259,NRpre,A,LM,M,6,0.25,0.25730483081693856
260,NRpre,A,LM,V,9,0.375,0.3316300989251904
261,NRpre,A,V1,A,38,0.16379310344827586,0.21020039412954242
262,NRpre,A,V1,M,56,0.2413793103448276,0.2862453611005206
263,NRpre,A,V1,V,138,0.5948275862068966,0.5035542447699369
264,NRpre,M,A/RL/AL,A,55,0.4365079365079365,0.4167411294462423
265,NRpre,M,A/RL/AL,M,27,0.21428571428571427,0.23780286732541772
266,NRpre,M,A/RL/AL,V,44,0.3492063492063492,0.34545600322833997
267,NRpre,M,AM/PM,A,16,0.1322314049586777,0.1744412616649918
268,NRpre,M,AM/PM,M,27,0.2231404958677686,0.28208953022573424
269,NRpre,M,AM/PM,V,78,0.6446280991735537,0.543469208109274
270,NRpre,M,LM,A,5,0.2631578947368421,0.2998142238150952
271,NRpre,M,LM,M,3,0.15789473684210525,0.2914103084314686
272,NRpre,M,LM,V,11,0.5789473684210527,0.40877546775343615
273,NRpre,M,V1,A,58,0.15675675675675677,0.18138497530447045
274,NRpre,M,V1,M,107,0.2891891891891892,0.3112566827647564
275,NRpre,M,V1,V,205,0.5540540540540541,0.5073583419307731
276,NRpre,V,A/RL/AL,A,56,0.3916083916083916,0.3694955774175628
277,NRpre,V,A/RL/AL,M,39,0.2727272727272727,0.28742445935324057
278,NRpre,V,A/RL/AL,V,48,0.3356643356643357,0.34307996322919665
279,NRpre,V,AM/PM,A,46,0.19327731092436976,0.192204408443021
280,NRpre,V,AM/PM,M,56,0.23529411764705882,0.26975326258228305
281,NRpre,V,AM/PM,V,136,0.5714285714285714,0.538042328974696
282,NRpre,V,LM,A,6,0.3,0.3438482654308719
283,NRpre,V,LM,M,8,0.4,0.38522755894557714
284,NRpre,V,LM,V,6,0.3,0.270924175623551
285,NRpre,V,V1,A,110,0.17107309486780714,0.1863829346417999
286,NRpre,V,V1,M,177,0.27527216174183516,0.28725952541766797
287,NRpre,V,V1,V,356,0.5536547433903577,0.526357539940532
288,NRpre,A,A/RL/AL,A,71,0.39664804469273746,0.3928107088838444
289,NRpre,A,A/RL/AL,M,53,0.29608938547486036,0.2901054355159605
290,NRpre,A,A/RL/AL,V,55,0.30726256983240224,0.3170838556001951
291,NRpre,A,AM/PM,A,15,0.19230769230769232,0.26085475155356275
292,NRpre,A,AM/PM,M,24,0.3076923076923077,0.2981395849971771
293,NRpre,A,AM/PM,V,39,0.5,0.4410056634492601
294,NRpre,A,LM,A,19,0.6129032258064516,0.4733196259821424
295,NRpre,A,LM,M,5,0.16129032258064516,0.23723789166398493
296,NRpre,A,LM,V,7,0.22580645161290322,0.2894424823538727
297,NRpre,A,V1,A,41,0.1752136752136752,0.19950738052442207
298,NRpre,A,V1,M,67,0.2863247863247863,0.2870809715134547
299,NRpre,A,V1,V,126,0.5384615384615384,0.5134116479621232
300,NRpre,M,A/RL/AL,A,56,0.42424242424242425,0.4094959893651008
301,NRpre,M,A/RL/AL,M,36,0.2727272727272727,0.2708459988590212
302,NRpre,M,A/RL/AL,V,40,0.30303030303030304,0.31965801177587794
303,NRpre,M,AM/PM,A,22,0.18032786885245902,0.18622678050712121
304,NRpre,M,AM/PM,M,28,0.22950819672131148,0.2596285048611444
305,NRpre,M,AM/PM,V,72,0.5901639344262295,0.5541447146317344
306,NRpre,M,LM,A,7,0.5384615384615384,0.520068467838273
307,NRpre,M,LM,M,4,0.3076923076923077,0.3239345312127285
308,NRpre,M,LM,V,2,0.15384615384615385,0.15599700094899852
309,NRpre,M,V1,A,52,0.14092140921409213,0.18398907506410794
310,NRpre,M,V1,M,130,0.3523035230352303,0.34465598597938835
311,NRpre,M,V1,V,187,0.5067750677506775,0.4713549389565037
312,NRpre,V,A/RL/AL,A,49,0.3402777777777778,0.37216364260386947
313,NRpre,V,A/RL/AL,M,49,0.3402777777777778,0.3182991016913115
314,NRpre,V,A/RL/AL,V,46,0.3194444444444444,0.30953725570481905
315,NRpre,V,AM/PM,A,34,0.14225941422594143,0.15961549893567864
316,NRpre,V,AM/PM,M,58,0.24267782426778242,0.25998516320004417
317,NRpre,V,AM/PM,V,147,0.6150627615062761,0.5803993378642772
318,NRpre,V,LM,A,7,0.3684210526315789,0.5111935465095712
319,NRpre,V,LM,M,5,0.2631578947368421,0.16195132140993626
320,NRpre,V,LM,V,7,0.3684210526315789,0.3268551320804926
321,NRpre,V,V1,A,108,0.16822429906542055,0.19836283821139597
322,NRpre,V,V1,M,169,0.2632398753894081,0.28953035173684843
323,NRpre,V,V1,V,365,0.5685358255451713,0.5121068100517555
324,NRpre,A,A/RL/AL,A,65,0.3611111111111111,0.3624312323621143
325,NRpre,A,A/RL/AL,M,50,0.2777777777777778,0.2808623393176384
326,NRpre,A,A/RL/AL,V,65,0.3611111111111111,0.35670642832024735
327,NRpre,A,AM/PM,A,12,0.15384615384615385,0.14620694848563578
328,NRpre,A,AM/PM,M,21,0.2692307692307692,0.32171329701105494
329,NRpre,A,AM/PM,V,45,0.5769230769230769,0.5320797545033092
330,NRpre,A,LM,A,14,0.45161290322580644,0.4804904049240697
331,NRpre,A,LM,M,8,0.25806451612903225,0.3064658343017188
332,NRpre,A,LM,V,9,0.2903225806451613,0.21304376077421147
333,NRpre,A,V1,A,41,0.1759656652360515,0.19699897832652033
334,NRpre,A,V1,M,63,0.2703862660944206,0.2957137065497703
335,NRpre,A,V1,V,129,0.5536480686695279,0.5072873151237094
336,NRpre,M,A/RL/AL,A,58,0.464,0.4221712291712912
337,NRpre,M,A/RL/AL,M,31,0.248,0.26624999100231567
338,NRpre,M,A/RL/AL,V,36,0.288,0.31157877982639315
339,NRpre,M,AM/PM,A,21,0.17073170731707318,0.18522054416146647
340,NRpre,M,AM/PM,M,27,0.21951219512195122,0.25556566941875036
341,NRpre,M,AM/PM,V,75,0.6097560975609756,0.5592137864197831
342,NRpre,M,LM,A,11,0.5789473684210527,0.5193646101022711
343,NRpre,M,LM,M,4,0.21052631578947367,0.24906966681774997
344,NRpre,M,LM,V,4,0.21052631578947367,0.23156572307997894
345,NRpre,M,V1,A,58,0.15718157181571815,0.18234964058066802
346,NRpre,M,V1,M,94,0.25474254742547425,0.28759555652090196
347,NRpre,M,V1,V,217,0.5880758807588076,0.53005480289843
348,NRpre,V,A/RL/AL,A,68,0.4533333333333333,0.4392158149512483
349,NRpre,V,A/RL/AL,M,37,0.24666666666666667,0.24080104606991667
350,NRpre,V,A/RL/AL,V,45,0.3,0.319983138978835
351,NRpre,V,AM/PM,A,38,0.15966386554621848,0.18062267234019377
352,NRpre,V,AM/PM,M,63,0.2647058823529412,0.28199769316912804
353,NRpre,V,AM/PM,V,137,0.5756302521008403,0.5373796344906782
354,NRpre,V,LM,A,5,0.38461538461538464,0.41856628056117196
355,NRpre,V,LM,M,3,0.23076923076923078,0.2456543245092944
356,NRpre,V,LM,V,5,0.38461538461538464,0.3357793949295337
357,NRpre,V,V1,A,106,0.16485225505443235,0.18987869691311654
358,NRpre,V,V1,M,188,0.29237947122861585,0.30649113689659624
359,NRpre,V,V1,V,349,0.5427682737169518,0.5036301661902872
360,NRpre,A,A/RL/AL,A,69,0.375,0.3756981318957143
361,NRpre,A,A/RL/AL,M,60,0.32608695652173914,0.3218936451923313
362,NRpre,A,A/RL/AL,V,55,0.29891304347826086,0.3024082229119544
363,NRpre,A,AM/PM,A,9,0.11688311688311688,0.13529233963735798
364,NRpre,A,AM/PM,M,20,0.2597402597402597,0.29295558201162303
365,NRpre,A,AM/PM,V,48,0.6233766233766234,0.5717520783510189
366,NRpre,A,LM,A,9,0.34615384615384615,0.3770620950406433
367,NRpre,A,LM,M,10,0.38461538461538464,0.3444576371670787
368,NRpre,A,LM,V,7,0.2692307692307692,0.27848026779227797
369,NRpre,A,V1,A,24,0.10212765957446808,0.17600948137635228
370,NRpre,A,V1,M,80,0.3404255319148936,0.3393938949957196
371,NRpre,A,V1,V,131,0.5574468085106383,0.4845966236279281
372,NRpre,M,A/RL/AL,A,65,0.5078125,0.4527914247984865
373,NRpre,M,A/RL/AL,M,27,0.2109375,0.24821066833211142
374,NRpre,M,A/RL/AL,V,36,0.28125,0.2989979068694021
375,NRpre,M,AM/PM,A,15,0.12295081967213115,0.17993750389071736
376,NRpre,M,AM/PM,M,33,0.27049180327868855,0.3088429644131894
377,NRpre,M,AM/PM,V,74,0.6065573770491803,0.5112195316960931
378,NRpre,M,LM,A,10,0.5882352941176471,0.5507120999006276
379,NRpre,M,LM,M,0,0.0,0.11368779626820712
380,NRpre,M,LM,V,7,0.4117647058823529,0.3356001038311653
381,NRpre,M,V1,A,64,0.17344173441734417,0.20530030441196384
382,NRpre,M,V1,M,106,0.2872628726287263,0.31012734508882783
383,NRpre,M,V1,V,199,0.5392953929539296,0.4845723504992083
384,NRpre,V,A/RL/AL,A,61,0.42657342657342656,0.3825698581566934
385,NRpre,V,A/RL/AL,M,34,0.23776223776223776,0.274602146449577
386,NRpre,V,A/RL/AL,V,48,0.3356643356643357,0.34282799539372966
387,NRpre,V,AM/PM,A,38,0.15833333333333333,0.1774973732189875
388,NRpre,V,AM/PM,M,72,0.3,0.2892483505816018
389,NRpre,V,AM/PM,V,130,0.5416666666666666,0.5332542761994107
390,NRpre,V,LM,A,9,0.45,0.40080113858192606
391,NRpre,V,LM,M,8,0.4,0.29847212072729074
392,NRpre,V,LM,V,3,0.15,0.30072674069078326
