,Group,Type,Neighborhood,count,prob,mean_dist
95,DRpre,M,V,194,0.30842607313195547,0.3118714630797595
96,DRpre,V,A,70,0.14893617021276595,0.1936694539209981
97,DRpre,V,M,194,0.4127659574468085,0.41704645714387456
98,DRpre,V,V,206,0.43829787234042555,0.3892840889351274
99,DRpre,A,A,62,0.2206405693950178,0.23426129202460794
100,DRpre,A,M,145,0.5160142348754448,0.4583209536930591
101,DRpre,A,V,74,0.26334519572953735,0.307417754282333
102,DRpre,M,A,95,0.151033386327504,0.20218100872024014
103,DRpre,M,M,343,0.5453100158982512,0.4844588455539208
104,DRpre,M,V,191,0.3036565977742448,0.3133601457258391
105,DRpre,V,A,68,0.14468085106382977,0.1921100123691065
106,DRpre,V,M,213,0.4531914893617021,0.41908774280410654
107,DRpre,V,V,189,0.4021276595744681,0.388802244826787
108,DRpre,A,A,45,0.1601423487544484,0.19596464498396984
109,DRpre,A,M,138,0.49110320284697506,0.44863304480576877
110,DRpre,A,V,98,0.3487544483985765,0.3554023102102614
111,DRpre,M,A,91,0.14467408585055644,0.20252931243560482
112,DRpre,M,M,339,0.5389507154213037,0.4748011479588965
113,DRpre,M,V,199,0.3163751987281399,0.32266953960549866
114,DRpre,V,A,77,0.16382978723404254,0.2175165767577515
115,DRpre,V,M,234,0.4978723404255319,0.4434359496723276
116,DRpre,V,V,159,0.3382978723404255,0.33904747356992093
117,DRpre,A,A,51,0.18149466192170818,0.20574049104014233
118,DRpre,A,M,133,0.47330960854092524,0.4452777359378521
119,DRpre,A,V,97,0.34519572953736655,0.3489817730220056
120,DRpre,M,A,80,0.1271860095389507,0.197878057518544
121,DRpre,M,M,364,0.5786963434022258,0.49399963625675347
122,DRpre,M,V,185,0.29411764705882354,0.3081223062247025
123,DRpre,V,A,70,0.14893617021276595,0.20548593732649287
124,DRpre,V,M,202,0.4297872340425532,0.41480687289540674
125,DRpre,V,V,198,0.42127659574468085,0.3797071897781004
126,DRpre,A,A,40,0.1423487544483986,0.2212331131011778
127,DRpre,A,M,149,0.5302491103202847,0.45275257053627294
128,DRpre,A,V,92,0.3274021352313167,0.3260143163625493
129,DRpre,M,A,91,0.14467408585055644,0.2039150558055181
130,DRpre,M,M,341,0.5421303656597775,0.47681388239651823
131,DRpre,M,V,197,0.31319554848966613,0.31927106179796366
132,DRpre,V,A,70,0.14893617021276595,0.2003341277177562
133,DRpre,V,M,207,0.44042553191489364,0.41486580852929844
134,DRpre,V,V,193,0.4106382978723404,0.3848000637529454
135,DRpre,A,A,42,0.1494661921708185,0.18988327187089665
136,DRpre,A,M,144,0.5124555160142349,0.4631001897850078
137,DRpre,A,V,95,0.33807829181494664,0.3470165383440955
138,DRpre,M,A,83,0.13195548489666137,0.2016879237408816
139,DRpre,M,M,352,0.5596184419713831,0.4804798863788441
140,DRpre,M,V,194,0.30842607313195547,0.31783218988027434
141,DRpre,V,A,67,0.1425531914893617,0.20830234426005553
142,DRpre,V,M,213,0.4531914893617021,0.4155514034346426
143,DRpre,V,V,190,0.40425531914893614,0.3761462523053019
144,DRpre,A,A,55,0.19572953736654805,0.2288583804089738
145,DRpre,A,M,144,0.5124555160142349,0.45299917742609785
146,DRpre,A,V,82,0.2918149466192171,0.31814244216492826
147,DRpre,M,A,86,0.13672496025437203,0.20425080441483273
148,DRpre,M,M,345,0.548489666136725,0.4803795276511411
149,DRpre,M,V,198,0.314785373608903,0.31536966793402615
150,DRpre,V,A,63,0.13404255319148936,0.1961896599254211
151,DRpre,V,M,213,0.4531914893617021,0.42707038391820873
152,DRpre,V,V,194,0.4127659574468085,0.3767399561563702
153,DRpre,A,A,62,0.2206405693950178,0.2370029105350499
154,DRpre,A,M,136,0.48398576512455516,0.4369936992026058
155,DRpre,A,V,83,0.29537366548042704,0.32600339026234426
156,DRpre,M,A,83,0.13195548489666137,0.1871478863442259
157,DRpre,M,M,350,0.5564387917329093,0.4791303124571086
158,DRpre,M,V,196,0.31160572337042924,0.3337218011986655
159,DRpre,V,A,65,0.13829787234042554,0.19403570924270427
160,DRpre,V,M,249,0.5297872340425532,0.4581433136225414
161,DRpre,V,V,156,0.33191489361702126,0.34782097713475435
162,DRpre,A,A,32,0.11387900355871886,0.19215619201249773
163,DRpre,A,M,148,0.5266903914590747,0.46004472345655295
164,DRpre,A,V,101,0.3594306049822064,0.34779908453094927
165,DRpre,M,A,93,0.1478537360890302,0.2013522270092891
166,DRpre,M,M,341,0.5421303656597775,0.4843072503785707
167,DRpre,M,V,195,0.31001589825119236,0.3143405226121403
168,DRpre,V,A,58,0.12340425531914893,0.19874175968880556
169,DRpre,V,M,237,0.5042553191489362,0.43249496743572885
170,DRpre,V,V,175,0.3723404255319149,0.3687632728754656
171,DRpre,A,A,45,0.1601423487544484,0.2062698004094073
172,DRpre,A,M,151,0.5373665480427047,0.46415043600450057
173,DRpre,A,V,85,0.302491103202847,0.3295797635860921
174,DRpre,M,A,90,0.14308426073131955,0.19986153671110743
175,DRpre,M,M,328,0.5214626391096979,0.4634185643718853
176,DRpre,M,V,211,0.3354531001589825,0.33671989891700727
177,DRpre,V,A,46,0.09787234042553192,0.18100983156547973
178,DRpre,V,M,244,0.5191489361702127,0.4420176561681728
179,DRpre,V,V,180,0.3829787234042553,0.37697251226634754
180,DRpre,A,A,43,0.15302491103202848,0.20900461922873592
181,DRpre,A,M,142,0.505338078291815,0.4450847377886144
182,DRpre,A,V,96,0.3416370106761566,0.3459106429826497
183,DRpre,M,A,92,0.14626391096979333,0.19583854503421164
184,DRpre,M,M,358,0.5691573926868044,0.483070284242922
185,DRpre,M,V,179,0.2845786963434022,0.32109117072286636
186,DRpre,V,A,63,0.13404255319148936,0.18819415253089633
187,DRpre,V,M,235,0.5,0.433298239897528
188,DRpre,V,V,172,0.3659574468085106,0.3785076075715757
189,DRpre,A,A,64,0.2277580071174377,0.2551123025560517
190,DRpre,A,M,133,0.47330960854092524,0.42896754342982946
191,DRpre,A,V,84,0.298932384341637,0.3159201540141188
192,DRpre,M,A,100,0.1589825119236884,0.1934708588475598
193,DRpre,M,M,343,0.5453100158982512,0.48505228348751733
194,DRpre,M,V,186,0.2957074721780604,0.32147685766492295
195,DRpre,V,A,60,0.1276595744680851,0.19812255680154683
196,DRpre,V,M,229,0.48723404255319147,0.4289452654326474
197,DRpre,V,V,181,0.3851063829787234,0.3729321777658058
198,DRpre,A,A,49,0.17437722419928825,0.23658508528357672
199,DRpre,A,M,153,0.5444839857651246,0.450856854379409
200,DRpre,A,V,79,0.28113879003558717,0.31255806033701433
201,DRpre,M,A,110,0.17488076311605724,0.20715528547467152
202,DRpre,M,M,352,0.5596184419713831,0.4890654372941188
203,DRpre,M,V,167,0.2655007949125596,0.3037792772312098
204,DRpre,V,A,61,0.12978723404255318,0.19308847779145916
205,DRpre,V,M,211,0.44893617021276594,0.40786344114949685
206,DRpre,V,V,198,0.42127659574468085,0.39904808105904394
207,DRpre,A,A,50,0.17793594306049823,0.22086958246371097
208,DRpre,A,M,132,0.4697508896797153,0.4331534092350261
209,DRpre,A,V,99,0.35231316725978645,0.34597700830126293
210,DRpre,M,A,79,0.12559618441971382,0.1918922877732062
211,DRpre,M,M,365,0.5802861685214626,0.506370525946319
212,DRpre,M,V,185,0.29411764705882354,0.30173718628047475
213,DRpre,V,A,63,0.13404255319148936,0.20502412955128155
214,DRpre,V,M,221,0.4702127659574468,0.4102529193003032
215,DRpre,V,V,186,0.39574468085106385,0.38472295114841526
216,DRpre,A,A,46,0.16370106761565836,0.22409835894371577
217,DRpre,A,M,136,0.48398576512455516,0.43232673376750264
218,DRpre,A,V,99,0.35231316725978645,0.3435749072887816
219,DRpre,M,A,88,0.13990461049284578,0.1802585275365139
220,DRpre,M,M,341,0.5421303656597775,0.4857374639946575
221,DRpre,M,V,200,0.3179650238473768,0.33400400846882866
222,DRpre,V,A,74,0.1574468085106383,0.2062540033044691
223,DRpre,V,M,240,0.5106382978723404,0.45671223162075925
224,DRpre,V,V,156,0.33191489361702126,0.3370337650747717
225,DRpre,A,A,44,0.15658362989323843,0.21241282735731248
226,DRpre,A,M,137,0.4875444839857651,0.4451725390015024
227,DRpre,A,V,100,0.35587188612099646,0.34241463364118513
228,DRpre,M,A,86,0.13672496025437203,0.20607287226772075
229,DRpre,M,M,343,0.5453100158982512,0.4705687675699258
230,DRpre,M,V,200,0.3179650238473768,0.32335836016235336
231,DRpre,V,A,79,0.16808510638297872,0.20462128239069047
232,DRpre,V,M,224,0.4765957446808511,0.42970191749389003
233,DRpre,V,V,167,0.3553191489361702,0.36567680011541953
234,DRpre,A,A,56,0.199288256227758,0.22336301815505535
235,DRpre,A,M,136,0.48398576512455516,0.4550313363009208
236,DRpre,A,V,89,0.3167259786476868,0.3216056455440238
237,DRpre,M,A,98,0.15580286168521462,0.20212850119807327
238,DRpre,M,M,320,0.5087440381558028,0.45879461304123037
239,DRpre,M,V,211,0.3354531001589825,0.3390768857606964
240,DRpre,V,A,72,0.15319148936170213,0.1967674628215768
241,DRpre,V,M,236,0.502127659574468,0.43969805906279036
242,DRpre,V,V,162,0.3446808510638298,0.3635344781156329
243,DRpre,A,A,46,0.16370106761565836,0.21858694127568232
244,DRpre,A,M,151,0.5373665480427047,0.45859588114567224
245,DRpre,A,V,84,0.298932384341637,0.3228171775786454
246,DRpre,M,A,88,0.13990461049284578,0.19586360374293132
247,DRpre,M,M,311,0.4944356120826709,0.46028401326126456
248,DRpre,M,V,230,0.3656597774244833,0.3438523829958042
249,DRpre,V,A,61,0.12978723404255318,0.18987910659715437
250,DRpre,V,M,244,0.5191489361702127,0.4443488822609215
251,DRpre,V,V,165,0.35106382978723405,0.3657720111419241
252,DRpre,A,A,57,0.20284697508896798,0.23634171192430703
253,DRpre,A,M,138,0.49110320284697506,0.4329883258980647
254,DRpre,A,V,86,0.30604982206405695,0.33066996217762834
255,DRpre,M,A,88,0.13990461049284578,0.18836703687295117
256,DRpre,M,M,355,0.5643879173290938,0.4965607060513819
257,DRpre,M,V,186,0.2957074721780604,0.31507225707566694
258,DRpre,V,A,83,0.17659574468085107,0.19823497938736542
259,DRpre,V,M,196,0.41702127659574467,0.41520913606176196
260,DRpre,V,V,191,0.40638297872340423,0.3865558845508727
261,DRpre,A,A,55,0.19572953736654805,0.22893171393185488
262,DRpre,A,M,129,0.45907473309608543,0.43798290569250314
263,DRpre,A,V,97,0.34519572953736655,0.333085380375642
264,DRpre,M,A,76,0.12082670906200318,0.1874911586962337
265,DRpre,M,M,350,0.5564387917329093,0.4800611998735979
266,DRpre,M,V,203,0.32273449920508746,0.33244764143016836
267,DRpre,V,A,71,0.15106382978723404,0.19857812340637104
268,DRpre,V,M,237,0.5042553191489362,0.4416163913010731
269,DRpre,V,V,162,0.3446808510638298,0.35980548529255585
270,DRpre,A,A,44,0.15658362989323843,0.22662396604244742
271,DRpre,A,M,133,0.47330960854092524,0.41665456138562623
272,DRpre,A,V,104,0.3701067615658363,0.3567214725719263
273,DRpre,M,A,81,0.1287758346581876,0.18264229620482164
274,DRpre,M,M,348,0.5532591414944356,0.4916319486748776
275,DRpre,M,V,200,0.3179650238473768,0.32572575512030083
276,DRpre,V,A,83,0.17659574468085107,0.21424366693990884
277,DRpre,V,M,206,0.43829787234042555,0.4204990992710677
278,DRpre,V,V,181,0.3851063829787234,0.3652572337890234
279,DRpre,A,A,52,0.18505338078291814,0.2335501354488226
280,DRpre,A,M,140,0.498220640569395,0.4313226046559823
281,DRpre,A,V,89,0.3167259786476868,0.3351272598951951
282,DRpre,M,A,86,0.13672496025437203,0.19535180741789984
283,DRpre,M,M,361,0.5739268680445151,0.4881130754195361
284,DRpre,M,V,182,0.2893481717011129,0.316535117162564
285,DRpre,V,A,67,0.1425531914893617,0.20270857272529252
286,DRpre,V,M,224,0.4765957446808511,0.428645628594882
287,DRpre,V,V,179,0.38085106382978723,0.3686457986798255
288,DRpre,A,A,45,0.1601423487544484,0.21437663168390902
289,DRpre,A,M,131,0.46619217081850534,0.43321359241302465
290,DRpre,A,V,105,0.3736654804270463,0.3524097759030664
291,DRpre,M,A,67,0.10651828298887123,0.18856714016385606
292,DRpre,M,M,364,0.5786963434022258,0.48955138548573174
293,DRpre,M,V,198,0.314785373608903,0.32188147435041226
294,DRpre,V,A,86,0.1829787234042553,0.21430269153175635
295,DRpre,V,M,224,0.4765957446808511,0.4254377203386467
296,DRpre,V,V,160,0.3404255319148936,0.3602595881295969
297,DRpre,A,A,60,0.21352313167259787,0.2249064122849852
298,DRpre,A,M,124,0.4412811387900356,0.4359308552420093
299,DRpre,A,V,97,0.34519572953736655,0.3391627324730055
300,DRpre,M,A,95,0.151033386327504,0.19722492538419004
301,DRpre,M,M,352,0.5596184419713831,0.4846892435190014
302,DRpre,M,V,182,0.2893481717011129,0.3180858310968086
303,DRpre,V,A,72,0.15319148936170213,0.20465669261589275
304,DRpre,V,M,205,0.43617021276595747,0.42382647190323763
305,DRpre,V,V,193,0.4106382978723404,0.3715168354808696
306,DRpre,A,A,47,0.16725978647686832,0.2168405271266154
307,DRpre,A,M,134,0.47686832740213525,0.44196050796919384
308,DRpre,A,V,100,0.35587188612099646,0.3411989649041908
309,DRpre,M,A,93,0.1478537360890302,0.20016827592527756
310,DRpre,M,M,359,0.5707472178060413,0.4838175415213919
311,DRpre,M,V,177,0.28139904610492844,0.3160141825533306
312,DRpre,V,A,81,0.1723404255319149,0.20419193570622202
313,DRpre,V,M,207,0.44042553191489364,0.4300164260823267
314,DRpre,V,V,182,0.3872340425531915,0.3657916382114513
315,DRpre,A,A,41,0.14590747330960854,0.2004522849458237
316,DRpre,A,M,148,0.5266903914590747,0.4739215284328971
317,DRpre,A,V,92,0.3274021352313167,0.32562618662127923
318,DRpre,M,A,98,0.15580286168521462,0.20399165500973307
319,DRpre,M,M,324,0.5151033386327504,0.46537975607142273
320,DRpre,M,V,207,0.32909379968203495,0.3306285889188442
321,DRpre,V,A,66,0.14042553191489363,0.19008578772967485
322,DRpre,V,M,226,0.4808510638297872,0.4374318925460092
323,DRpre,V,V,178,0.37872340425531914,0.37248231972431595
324,DRpre,A,A,38,0.13523131672597866,0.20865033375251746
325,DRpre,A,M,147,0.5231316725978647,0.44894820688004344
326,DRpre,A,V,96,0.3416370106761566,0.3424014593674391
327,DRpre,M,A,85,0.13513513513513514,0.19458275547119874
328,DRpre,M,M,370,0.5882352941176471,0.5053324837283127
329,DRpre,M,V,174,0.2766295707472178,0.3000847608004885
330,DRpre,V,A,75,0.1595744680851064,0.19630903240440215
331,DRpre,V,M,193,0.4106382978723404,0.399741593129485
332,DRpre,V,V,202,0.4297872340425532,0.40394937446611284
333,DRpre,A,A,26,0.09252669039145907,0.18748740967314276
334,DRpre,A,M,148,0.5266903914590747,0.45799466891132906
335,DRpre,A,V,107,0.3807829181494662,0.3545179214155282
336,DRpre,M,A,88,0.13990461049284578,0.2006090741802681
337,DRpre,M,M,342,0.5437201907790143,0.4678718631927866
338,DRpre,M,V,199,0.3163751987281399,0.33151906262694525
339,DRpre,V,A,67,0.1425531914893617,0.20393628707392275
340,DRpre,V,M,234,0.4978723404255319,0.441929771450432
341,DRpre,V,V,169,0.3595744680851064,0.35413394147564525
342,DRpre,A,A,43,0.15302491103202848,0.22152315665010358
343,DRpre,A,M,154,0.5480427046263345,0.4690085818372016
344,DRpre,A,V,84,0.298932384341637,0.3094682615126948
345,DRpre,M,A,100,0.1589825119236884,0.20166723743148285
346,DRpre,M,M,330,0.5246422893481717,0.4761382106190968
347,DRpre,M,V,199,0.3163751987281399,0.32219455194942037
348,DRpre,V,A,54,0.1148936170212766,0.18274676965930517
349,DRpre,V,M,230,0.48936170212765956,0.44007989549488735
350,DRpre,V,V,186,0.39574468085106385,0.3771733348458075
351,DRpre,A,A,64,0.2277580071174377,0.24908549929028004
352,DRpre,A,M,135,0.4804270462633452,0.4239816117152234
353,DRpre,A,V,82,0.2918149466192171,0.3269328889944965
354,DRpre,M,A,92,0.14626391096979333,0.18626205958370143
355,DRpre,M,M,342,0.5437201907790143,0.49025069325358145
356,DRpre,M,V,195,0.31001589825119236,0.32348724716271715
357,DRpre,V,A,60,0.1276595744680851,0.1838464165062337
358,DRpre,V,M,220,0.46808510638297873,0.4303588781799962
359,DRpre,V,V,190,0.40425531914893614,0.3857947053137701
360,DRpre,A,A,65,0.2313167259786477,0.2498263368232185
361,DRpre,A,M,136,0.48398576512455516,0.43124531960006485
362,DRpre,A,V,80,0.2846975088967972,0.3189283435767166
363,DRpre,M,A,87,0.1383147853736089,0.19312494934923538
364,DRpre,M,M,351,0.5580286168521462,0.48802009058674667
365,DRpre,M,V,191,0.3036565977742448,0.318854960064018
366,DRpre,V,A,67,0.1425531914893617,0.1923616805896036
367,DRpre,V,M,209,0.44468085106382976,0.4196363444933217
368,DRpre,V,V,194,0.4127659574468085,0.38800197491707467
369,DRpre,A,A,53,0.18861209964412812,0.2223445916419327
370,DRpre,A,M,141,0.501779359430605,0.43487112092429653
371,DRpre,A,V,87,0.3096085409252669,0.34278428743377076
372,DRpre,M,A,88,0.13990461049284578,0.18798040203265046
373,DRpre,M,M,353,0.56120826709062,0.4932108179677816
374,DRpre,M,V,188,0.2988871224165342,0.31880877999956797
375,DRpre,V,A,63,0.13404255319148936,0.19486305229357154
376,DRpre,V,M,216,0.4595744680851064,0.42412009528118494
377,DRpre,V,V,191,0.40638297872340423,0.3810168524252435
378,DRpre,A,A,52,0.18505338078291814,0.22440021535809052
379,DRpre,A,M,146,0.5195729537366548,0.4605978029721619
380,DRpre,A,V,83,0.29537366548042704,0.3150019816697475
381,DRpre,M,A,95,0.151033386327504,0.2069030192765638
382,DRpre,M,M,342,0.5437201907790143,0.4696203966187965
383,DRpre,M,V,192,0.3052464228934817,0.3234765841046397
384,DRpre,V,A,62,0.13191489361702127,0.18693076541377535
385,DRpre,V,M,221,0.4702127659574468,0.42958599157845445
386,DRpre,V,V,187,0.39787234042553193,0.38348324300777026
387,DRpre,A,A,50,0.17793594306049823,0.23388191567051891
388,DRpre,A,M,140,0.498220640569395,0.44601911259220034
389,DRpre,A,V,91,0.3238434163701068,0.3200989717372807
390,DRpre,M,A,106,0.1685214626391097,0.20834616393758199
391,DRpre,M,M,362,0.575516693163752,0.5087312118267624
392,DRpre,M,V,161,0.2559618441971383,0.2829226242356557
393,DRpre,V,A,67,0.1425531914893617,0.20603159368109183
394,DRpre,V,M,221,0.4702127659574468,0.4037540114392491
395,DRpre,V,V,182,0.3872340425531915,0.39021439487965914
396,DRpre,A,A,50,0.17793594306049823,0.2299784421005403
397,DRpre,A,M,152,0.5409252669039146,0.4608427644711608
398,DRpre,A,V,79,0.28113879003558717,0.30917879342829885
399,DRpre,M,A,109,0.17329093799682035,0.19888438577917406
400,DRpre,M,M,333,0.5294117647058824,0.48197336188914225
401,DRpre,M,V,187,0.2972972972972973,0.31914225233168364
402,DRpre,V,A,66,0.14042553191489363,0.19651395149495635
403,DRpre,V,M,237,0.5042553191489362,0.4332011703845821
404,DRpre,V,V,167,0.3553191489361702,0.3702848781204615
405,DRpre,A,A,55,0.19572953736654805,0.25028128825700774
406,DRpre,A,M,126,0.4483985765124555,0.4230196573785381
407,DRpre,A,V,100,0.35587188612099646,0.3266990543644542
408,DRpre,M,A,93,0.1478537360890302,0.18746268213052272
409,DRpre,M,M,347,0.5516693163751988,0.4978702518384886
410,DRpre,M,V,189,0.3004769475357711,0.31466706603098876
411,DRpre,V,A,59,0.125531914893617,0.1895864662179048
412,DRpre,V,M,206,0.43829787234042555,0.41012865716669344
413,DRpre,V,V,205,0.43617021276595747,0.40028487661540174
414,DRpre,A,A,56,0.199288256227758,0.22365045229911112
415,DRpre,A,M,136,0.48398576512455516,0.45138735915004446
416,DRpre,A,V,89,0.3167259786476868,0.32496218855084436
417,DRpre,M,A,88,0.13990461049284578,0.20672604595558333
418,DRpre,M,M,354,0.5627980922098569,0.48925183606316774
419,DRpre,M,V,187,0.2972972972972973,0.30402211798124895
420,DRpre,V,A,64,0.13617021276595745,0.19030821360958153
421,DRpre,V,M,202,0.4297872340425532,0.4028417337606522
422,DRpre,V,V,204,0.4340425531914894,0.40685005262976626
423,DRpre,A,A,45,0.1601423487544484,0.2095319857399462
424,DRpre,A,M,155,0.5516014234875445,0.46415146005495284
425,DRpre,A,V,81,0.28825622775800713,0.326316554205101
426,DRpre,M,A,104,0.16534181240063592,0.21018320005741598
427,DRpre,M,M,349,0.5548489666136724,0.4823777946741463
428,DRpre,M,V,176,0.27980922098569155,0.30743900526843765
429,DRpre,V,A,57,0.12127659574468085,0.19197678415134434
430,DRpre,V,M,224,0.4765957446808511,0.4176421506717991
431,DRpre,V,V,189,0.4021276595744681,0.39038106517685656
432,DRpre,A,A,48,0.1708185053380783,0.21459126581981233
433,DRpre,A,M,136,0.48398576512455516,0.4427095890185506
434,DRpre,A,V,97,0.34519572953736655,0.3426991451616371
435,DRpre,M,A,85,0.13513513513513514,0.19186565715341194
436,DRpre,M,M,334,0.5310015898251192,0.4739876114246754
437,DRpre,M,V,210,0.3338632750397456,0.33414673142191265
438,DRpre,V,A,77,0.16382978723404254,0.19700971718061813
439,DRpre,V,M,242,0.5148936170212766,0.45720683161986014
440,DRpre,V,V,151,0.32127659574468087,0.34578345119952175
441,DRpre,A,A,54,0.19217081850533807,0.21329782871467345
442,DRpre,A,M,137,0.4875444839857651,0.43280563878394757
443,DRpre,A,V,90,0.3202846975088968,0.353896532501379
444,DRpre,M,A,85,0.13513513513513514,0.1968677892195988
445,DRpre,M,M,375,0.5961844197138315,0.49601465753733653
446,DRpre,M,V,169,0.2686804451510334,0.3071175532430647
447,DRpre,V,A,78,0.16595744680851063,0.21301931894854143
448,DRpre,V,M,193,0.4106382978723404,0.39718285543813714
449,DRpre,V,V,199,0.42340425531914894,0.3897978256133215
450,DRpre,A,A,61,0.21708185053380782,0.22293136564467791
