,Group,Type,Neighborhood,count,prob,mean_dist
84,NRpre,M,A,124,0.1870286576168929,0.2408456163297767
85,NRpre,M,M,172,0.2594268476621418,0.3030016903812426
86,NRpre,M,V,367,0.5535444947209653,0.45615269328898067
87,NRpre,V,A,164,0.15708812260536398,0.21114351053034108
88,NRpre,V,M,254,0.24329501915708812,0.29224102881853486
89,NRpre,V,V,626,0.5996168582375478,0.496615460651124
90,NRpre,A,A,127,0.24329501915708812,0.263748067250049
91,NRpre,A,M,117,0.22413793103448276,0.29690194265594644
92,NRpre,A,V,278,0.5325670498084292,0.43934999009400455
93,NRpre,M,A,125,0.1885369532428356,0.23329535510237395
94,NRpre,M,M,165,0.248868778280543,0.2936581090600155
95,NRpre,M,V,373,0.5625942684766214,0.4730465358376105
96,NRpre,V,A,185,0.1772030651340996,0.22536760077022114
97,NRpre,V,M,238,0.22796934865900384,0.2934589820062347
98,NRpre,V,V,621,0.5948275862068966,0.4811734172235441
99,NRpre,A,A,126,0.2413793103448276,0.2741279007280211
100,NRpre,A,M,128,0.24521072796934865,0.28889077459106927
101,NRpre,A,V,268,0.5134099616858238,0.4369813246809096
102,NRpre,M,A,108,0.16289592760180996,0.22362722288611064
103,NRpre,M,M,163,0.2458521870286576,0.30290122421895754
104,NRpre,M,V,392,0.5912518853695324,0.4734715528949318
105,NRpre,V,A,154,0.1475095785440613,0.2149309015784
106,NRpre,V,M,270,0.25862068965517243,0.2990521640244972
107,NRpre,V,V,620,0.5938697318007663,0.4860169343971028
108,NRpre,A,A,137,0.2624521072796935,0.2604717670962953
109,NRpre,A,M,131,0.2509578544061303,0.3024969514485198
110,NRpre,A,V,254,0.48659003831417624,0.43703128145518483
111,NRpre,M,A,109,0.16440422322775264,0.23310209276565227
112,NRpre,M,M,175,0.26395173453996984,0.2948062362945778
113,NRpre,M,V,379,0.5716440422322775,0.4720916709397699
114,NRpre,V,A,149,0.14272030651340997,0.21563821846909806
115,NRpre,V,M,238,0.22796934865900384,0.2939096013932646
116,NRpre,V,V,657,0.6293103448275862,0.4904521801376373
117,NRpre,A,A,114,0.21839080459770116,0.2623258391314198
118,NRpre,A,M,130,0.24904214559386972,0.2873642427327764
119,NRpre,A,V,278,0.5325670498084292,0.4503099181358038
120,NRpre,M,A,128,0.19306184012066366,0.23483097424535337
121,NRpre,M,M,173,0.2609351432880845,0.30291742254682463
122,NRpre,M,V,362,0.5460030165912518,0.462251603207822
123,NRpre,V,A,166,0.15900383141762453,0.2246362665094357
124,NRpre,V,M,236,0.2260536398467433,0.29003999748676995
125,NRpre,V,V,642,0.6149425287356322,0.48532373600379436
126,NRpre,A,A,124,0.23754789272030652,0.2678107513855142
127,NRpre,A,M,132,0.25287356321839083,0.2931310744294919
128,NRpre,A,V,266,0.5095785440613027,0.43905817418499393
129,NRpre,M,A,118,0.1779788838612368,0.23444591797268563
130,NRpre,M,M,176,0.2654600301659125,0.3075286795360161
131,NRpre,M,V,369,0.5565610859728507,0.45802540249129825
132,NRpre,V,A,169,0.16187739463601533,0.22192120157256587
133,NRpre,V,M,256,0.24521072796934865,0.2959408373544357
134,NRpre,V,V,619,0.592911877394636,0.4821379610729984
135,NRpre,A,A,131,0.2509578544061303,0.2655132963996056
136,NRpre,A,M,146,0.2796934865900383,0.3165602287731397
137,NRpre,A,V,245,0.46934865900383144,0.4179264748272547
138,NRpre,M,A,134,0.20211161387631976,0.2439683038033803
139,NRpre,M,M,148,0.22322775263951736,0.28486103301903065
140,NRpre,M,V,381,0.5746606334841629,0.4711706631775891
141,NRpre,V,A,174,0.16666666666666666,0.21123039035710153
142,NRpre,V,M,252,0.2413793103448276,0.29694187751206647
143,NRpre,V,V,618,0.5919540229885057,0.491827732130832
144,NRpre,A,A,144,0.27586206896551724,0.2742086890146431
145,NRpre,A,M,133,0.2547892720306513,0.30425776425313245
146,NRpre,A,V,245,0.46934865900383144,0.4215335467322245
147,NRpre,M,A,114,0.17194570135746606,0.23266216561158193
148,NRpre,M,M,147,0.22171945701357465,0.289014557223954
149,NRpre,M,V,402,0.6063348416289592,0.47832327716446404
150,NRpre,V,A,166,0.15900383141762453,0.21370664107573425
151,NRpre,V,M,260,0.24904214559386972,0.30197400894709403
152,NRpre,V,V,618,0.5919540229885057,0.4843193499771717
153,NRpre,A,A,119,0.22796934865900384,0.26775570787665715
154,NRpre,A,M,140,0.2681992337164751,0.30858521127652133
155,NRpre,A,V,263,0.5038314176245211,0.4236590808468215
156,NRpre,M,A,128,0.19306184012066366,0.2379058321130617
157,NRpre,M,M,161,0.24283559577677225,0.2963610825879323
158,NRpre,M,V,374,0.5641025641025641,0.46573308529900603
159,NRpre,V,A,156,0.14942528735632185,0.20972049724825886
160,NRpre,V,M,254,0.24329501915708812,0.30190283563694487
161,NRpre,V,V,634,0.60727969348659,0.48837666711479627
162,NRpre,A,A,142,0.2720306513409962,0.2813247654022443
163,NRpre,A,M,130,0.24904214559386972,0.29752943479843297
164,NRpre,A,V,250,0.4789272030651341,0.42114579979932276
165,NRpre,M,A,121,0.18250377073906485,0.23797292727397548
166,NRpre,M,M,156,0.23529411764705882,0.2971512970380747
167,NRpre,M,V,386,0.5822021116138764,0.46487577568794985
168,NRpre,V,A,159,0.15229885057471265,0.20924962674192288
169,NRpre,V,M,263,0.25191570881226055,0.3004167960986279
170,NRpre,V,V,622,0.5957854406130269,0.4903335771594492
171,NRpre,A,A,135,0.25862068965517243,0.27790917966894996
172,NRpre,A,M,128,0.24521072796934865,0.30240977382583445
173,NRpre,A,V,259,0.49616858237547895,0.41968104650521554
174,NRpre,M,A,133,0.20060331825037708,0.23922235735768524
175,NRpre,M,M,145,0.2187028657616893,0.2896732015480476
176,NRpre,M,V,385,0.5806938159879337,0.4711044410942672
177,NRpre,V,A,173,0.1657088122605364,0.21489305961965208
178,NRpre,V,M,266,0.2547892720306513,0.30626953247959715
179,NRpre,V,V,605,0.5795019157088123,0.4788374079007508
180,NRpre,A,A,121,0.23180076628352492,0.27027705561679544
181,NRpre,A,M,131,0.2509578544061303,0.28917662139758404
182,NRpre,A,V,270,0.5172413793103449,0.44054632298562046
183,NRpre,M,A,122,0.18401206636500755,0.2317087919376344
184,NRpre,M,M,191,0.28808446455505277,0.30997272545617877
185,NRpre,M,V,350,0.5279034690799397,0.4583184826061868
186,NRpre,V,A,172,0.16475095785440613,0.21983349725528198
187,NRpre,V,M,225,0.21551724137931033,0.2863990733452579
188,NRpre,V,V,647,0.6197318007662835,0.4937674293994601
189,NRpre,A,A,128,0.24521072796934865,0.27160429726774826
190,NRpre,A,M,128,0.24521072796934865,0.29768401140830464
191,NRpre,A,V,266,0.5095785440613027,0.4307116913239471
192,NRpre,M,A,110,0.16591251885369532,0.23135714864489137
193,NRpre,M,M,187,0.28205128205128205,0.31208789273303505
194,NRpre,M,V,366,0.5520361990950227,0.4565549586220735
195,NRpre,V,A,155,0.14846743295019157,0.21258836246266874
196,NRpre,V,M,245,0.23467432950191572,0.29534474683806256
197,NRpre,V,V,644,0.6168582375478927,0.49206689069926873
198,NRpre,A,A,146,0.2796934865900383,0.2814400741283332
199,NRpre,A,M,123,0.23563218390804597,0.2859164865261867
200,NRpre,A,V,253,0.4846743295019157,0.4326434393454801
201,NRpre,M,A,117,0.17647058823529413,0.22431362512676173
202,NRpre,M,M,148,0.22322775263951736,0.293634706518867
203,NRpre,M,V,398,0.6003016591251885,0.48205166835437124
204,NRpre,V,A,173,0.1657088122605364,0.22173081783847273
205,NRpre,V,M,266,0.2547892720306513,0.30163219358033044
206,NRpre,V,V,605,0.5795019157088123,0.4766369885811968
207,NRpre,A,A,115,0.22030651340996169,0.2780697807301556
208,NRpre,A,M,128,0.24521072796934865,0.29330300634911305
209,NRpre,A,V,279,0.5344827586206896,0.42862721292073136
210,NRpre,M,A,135,0.20361990950226244,0.23603377853514335
211,NRpre,M,M,156,0.23529411764705882,0.29436171359371965
212,NRpre,M,V,372,0.5610859728506787,0.469604507871137
213,NRpre,V,A,179,0.171455938697318,0.22411840255929247
214,NRpre,V,M,273,0.2614942528735632,0.30202627837211715
215,NRpre,V,V,592,0.5670498084291188,0.4738553190685904
216,NRpre,A,A,123,0.23563218390804597,0.28070215475248195
217,NRpre,A,M,131,0.2509578544061303,0.28333367657756675
218,NRpre,A,V,268,0.5134099616858238,0.43596416866995125
219,NRpre,M,A,124,0.1870286576168929,0.22982413142002645
220,NRpre,M,M,164,0.2473604826546003,0.3019994221534737
221,NRpre,M,V,375,0.5656108597285068,0.46817644642649986
222,NRpre,V,A,168,0.16091954022988506,0.21598629514008078
223,NRpre,V,M,258,0.2471264367816092,0.2951519187022567
224,NRpre,V,V,618,0.5919540229885057,0.4888617861576625
225,NRpre,A,A,108,0.20689655172413793,0.25411242530982914
226,NRpre,A,M,150,0.28735632183908044,0.30398201538847663
227,NRpre,A,V,264,0.5057471264367817,0.44190555930169423
228,NRpre,M,A,132,0.19909502262443438,0.2371403629918531
229,NRpre,M,M,161,0.24283559577677225,0.29986360898432607
230,NRpre,M,V,370,0.5580693815987934,0.46299602802382084
231,NRpre,V,A,174,0.16666666666666666,0.22411472659635304
232,NRpre,V,M,263,0.25191570881226055,0.29522383680493364
233,NRpre,V,V,607,0.5814176245210728,0.4806614365987133
234,NRpre,A,A,126,0.2413793103448276,0.26677164850454743
235,NRpre,A,M,127,0.24329501915708812,0.2942311566785563
236,NRpre,A,V,269,0.5153256704980843,0.43899719481689625
237,NRpre,M,A,112,0.1689291101055807,0.22718926722665111
238,NRpre,M,M,155,0.23378582202111614,0.29767685189446796
239,NRpre,M,V,396,0.5972850678733032,0.475133880878881
240,NRpre,V,A,147,0.14080459770114942,0.2119723178998971
241,NRpre,V,M,270,0.25862068965517243,0.2970777635629851
242,NRpre,V,V,627,0.6005747126436781,0.49094991853711784
243,NRpre,A,A,123,0.23563218390804597,0.25832575621713794
244,NRpre,A,M,133,0.2547892720306513,0.30182968660559367
245,NRpre,A,V,266,0.5095785440613027,0.43984455717726834
246,NRpre,M,A,120,0.18099547511312217,0.23146571460613394
247,NRpre,M,M,170,0.2564102564102564,0.3014463630684373
248,NRpre,M,V,373,0.5625942684766214,0.4670879223254288
249,NRpre,V,A,156,0.14942528735632185,0.2129325882100742
250,NRpre,V,M,251,0.24042145593869732,0.2965881360676471
251,NRpre,V,V,637,0.6101532567049809,0.49047927572227873
252,NRpre,A,A,134,0.2567049808429119,0.2822114870432961
253,NRpre,A,M,146,0.2796934865900383,0.2971414619484188
254,NRpre,A,V,242,0.46360153256704983,0.4206470510082851
255,NRpre,M,A,119,0.1794871794871795,0.23479552861746628
256,NRpre,M,M,192,0.2895927601809955,0.3108912516224105
257,NRpre,M,V,352,0.530920060331825,0.45431321976012323
258,NRpre,V,A,147,0.14080459770114942,0.21252618559573166
259,NRpre,V,M,256,0.24521072796934865,0.2936705930797708
260,NRpre,V,V,641,0.6139846743295019,0.4938032213244975
261,NRpre,A,A,149,0.28544061302681994,0.3001326392936553
262,NRpre,A,M,135,0.25862068965517243,0.2916777066118734
263,NRpre,A,V,238,0.4559386973180077,0.40818965409447133
264,NRpre,M,A,130,0.19607843137254902,0.22984487250643285
265,NRpre,M,M,134,0.20211161387631976,0.2858166660860796
266,NRpre,M,V,399,0.6018099547511312,0.48433846140748754
267,NRpre,V,A,156,0.14942528735632185,0.20481196450197095
268,NRpre,V,M,259,0.24808429118773948,0.3096946809815626
269,NRpre,V,V,629,0.6024904214559387,0.4854933545164664
270,NRpre,A,A,121,0.23180076628352492,0.26833655715086696
271,NRpre,A,M,132,0.25287356321839083,0.2931140445528809
272,NRpre,A,V,269,0.5153256704980843,0.4385493982962521
273,NRpre,M,A,117,0.17647058823529413,0.23581086098075638
274,NRpre,M,M,166,0.25037707390648567,0.2975898100462948
275,NRpre,M,V,380,0.5731523378582202,0.4665993289729488
276,NRpre,V,A,172,0.16475095785440613,0.22024944045566192
277,NRpre,V,M,262,0.2509578544061303,0.2973570289327417
278,NRpre,V,V,610,0.5842911877394636,0.48239353061159634
279,NRpre,A,A,127,0.24329501915708812,0.26538399761259235
280,NRpre,A,M,134,0.2567049808429119,0.30559863468721493
281,NRpre,A,V,261,0.5,0.4290173677001927
282,NRpre,M,A,147,0.22171945701357465,0.2495756240363755
283,NRpre,M,M,158,0.2383107088989442,0.2954742086725488
284,NRpre,M,V,358,0.5399698340874811,0.4549501672910757
285,NRpre,V,A,155,0.14846743295019157,0.21827950428243642
286,NRpre,V,M,243,0.23275862068965517,0.28836026413473087
287,NRpre,V,V,646,0.6187739463601533,0.49336023158283276
288,NRpre,A,A,135,0.25862068965517243,0.2721837832298944
289,NRpre,A,M,140,0.2681992337164751,0.30752427778321634
290,NRpre,A,V,247,0.4731800766283525,0.42029193898688927
291,NRpre,M,A,121,0.18250377073906485,0.23884459706095748
292,NRpre,M,M,183,0.27601809954751133,0.29977024492304677
293,NRpre,M,V,359,0.5414781297134238,0.4613851580159957
294,NRpre,V,A,165,0.15804597701149425,0.21395586392955485
295,NRpre,V,M,234,0.22413793103448276,0.2931851395541733
296,NRpre,V,V,645,0.617816091954023,0.4928589965162718
297,NRpre,A,A,128,0.24521072796934865,0.2641427584030488
298,NRpre,A,M,128,0.24521072796934865,0.30641907129174784
299,NRpre,A,V,266,0.5095785440613027,0.4294381703052034
300,NRpre,M,A,111,0.167420814479638,0.23210142974025966
301,NRpre,M,M,175,0.26395173453996984,0.29805464448936564
302,NRpre,M,V,377,0.5686274509803921,0.4698439257703747
303,NRpre,V,A,157,0.1503831417624521,0.21571999454085267
304,NRpre,V,M,276,0.26436781609195403,0.30225135884756094
305,NRpre,V,V,611,0.5852490421455939,0.48202864661158634
306,NRpre,A,A,120,0.22988505747126436,0.274361169014373
307,NRpre,A,M,133,0.2547892720306513,0.27995094950343646
308,NRpre,A,V,269,0.5153256704980843,0.4456878814821906
309,NRpre,M,A,113,0.17043740573152338,0.221244254392948
310,NRpre,M,M,193,0.2911010558069382,0.3201919554292309
311,NRpre,M,V,357,0.5384615384615384,0.45856379017782106
312,NRpre,V,A,173,0.1657088122605364,0.2201625968056699
313,NRpre,V,M,262,0.2509578544061303,0.2930049112632189
314,NRpre,V,V,609,0.5833333333333334,0.4868324919311112
315,NRpre,A,A,133,0.2547892720306513,0.2689829166842987
316,NRpre,A,M,136,0.26053639846743293,0.29630074939914286
317,NRpre,A,V,253,0.4846743295019157,0.43471633391655845
318,NRpre,M,A,134,0.20211161387631976,0.23450456951466173
319,NRpre,M,M,161,0.24283559577677225,0.2987935749462571
320,NRpre,M,V,368,0.555052790346908,0.46670185553908117
321,NRpre,V,A,151,0.1446360153256705,0.2156501128996367
322,NRpre,V,M,269,0.25766283524904215,0.29923443679716066
323,NRpre,V,V,624,0.5977011494252874,0.4851154503032026
324,NRpre,A,A,140,0.2681992337164751,0.2724311541887013
325,NRpre,A,M,116,0.2222222222222222,0.29293543662966015
326,NRpre,A,V,266,0.5095785440613027,0.4346334091816386
327,NRpre,M,A,113,0.17043740573152338,0.23561048179565425
328,NRpre,M,M,171,0.2579185520361991,0.3025233750361936
329,NRpre,M,V,379,0.5716440422322775,0.46186614316815217
330,NRpre,V,A,167,0.15996168582375478,0.21944332062551702
331,NRpre,V,M,246,0.23563218390804597,0.2908593240764393
332,NRpre,V,V,631,0.6044061302681992,0.4896973552980437
333,NRpre,A,A,107,0.2049808429118774,0.2622439506179894
334,NRpre,A,M,139,0.2662835249042146,0.30836218894221545
335,NRpre,A,V,276,0.5287356321839081,0.4293938604397952
336,NRpre,M,A,119,0.1794871794871795,0.2393798143436439
337,NRpre,M,M,188,0.28355957767722473,0.301426810096599
338,NRpre,M,V,356,0.5369532428355958,0.4591933755597571
339,NRpre,V,A,168,0.16091954022988506,0.21738312283508066
340,NRpre,V,M,245,0.23467432950191572,0.29339174141952723
341,NRpre,V,V,631,0.6044061302681992,0.4892251357453921
342,NRpre,A,A,121,0.23180076628352492,0.26814733806756064
343,NRpre,A,M,143,0.2739463601532567,0.3043752462426093
344,NRpre,A,V,258,0.4942528735632184,0.42747741568983
345,NRpre,M,A,111,0.167420814479638,0.23125092518483628
346,NRpre,M,M,194,0.29260935143288086,0.31337844678717774
347,NRpre,M,V,358,0.5399698340874811,0.45537062802798595
348,NRpre,V,A,153,0.14655172413793102,0.2144808215418832
349,NRpre,V,M,236,0.2260536398467433,0.29104675427278254
350,NRpre,V,V,655,0.6273946360153256,0.4944724241853342
351,NRpre,A,A,110,0.210727969348659,0.2555370976852119
352,NRpre,A,M,129,0.2471264367816092,0.2947775302965148
353,NRpre,A,V,283,0.5421455938697318,0.4496853720182733
354,NRpre,M,A,128,0.19306184012066366,0.23322564019838377
355,NRpre,M,M,161,0.24283559577677225,0.29707895331625445
356,NRpre,M,V,374,0.5641025641025641,0.46969540648536184
357,NRpre,V,A,180,0.1724137931034483,0.22225666135887637
358,NRpre,V,M,231,0.22126436781609196,0.28941994691343065
359,NRpre,V,V,633,0.6063218390804598,0.488323391727693
360,NRpre,A,A,103,0.19731800766283525,0.2522359194527098
361,NRpre,A,M,145,0.2777777777777778,0.30092245899852754
362,NRpre,A,V,274,0.524904214559387,0.44684162154876267
363,NRpre,M,A,122,0.18401206636500755,0.23439759119476988
364,NRpre,M,M,177,0.2669683257918552,0.3071674079923103
365,NRpre,M,V,364,0.5490196078431373,0.4584350008129198
366,NRpre,V,A,149,0.14272030651340997,0.21811076797156984
367,NRpre,V,M,245,0.23467432950191572,0.293338399127414
368,NRpre,V,V,650,0.6226053639846744,0.4885508329010162
369,NRpre,A,A,125,0.23946360153256704,0.27207658822055625
370,NRpre,A,M,151,0.289272030651341,0.3171119862636989
371,NRpre,A,V,246,0.47126436781609193,0.4108114255157448
372,NRpre,M,A,136,0.20512820512820512,0.24465106334735423
373,NRpre,M,M,148,0.22322775263951736,0.2861167172919667
374,NRpre,M,V,379,0.5716440422322775,0.46923221936067905
375,NRpre,V,A,149,0.14272030651340997,0.203228188468448
376,NRpre,V,M,231,0.22126436781609196,0.29212145615340834
377,NRpre,V,V,664,0.6360153256704981,0.5046503553781436
378,NRpre,A,A,119,0.22796934865900384,0.26555085308981224
379,NRpre,A,M,134,0.2567049808429119,0.2988173273392241
380,NRpre,A,V,269,0.5153256704980843,0.4356318195709637
381,NRpre,M,A,120,0.18099547511312217,0.22954968370121384
382,NRpre,M,M,173,0.2609351432880845,0.29832142694301145
383,NRpre,M,V,370,0.5580693815987934,0.47212888935577474
384,NRpre,V,A,152,0.14559386973180077,0.2194535363048337
385,NRpre,V,M,265,0.25383141762452105,0.29822880345743136
386,NRpre,V,V,627,0.6005747126436781,0.482317660237735
387,NRpre,A,A,125,0.23946360153256704,0.2609377999741372
388,NRpre,A,M,139,0.2662835249042146,0.31195128276890743
389,NRpre,A,V,258,0.4942528735632184,0.4271109172569553
390,NRpre,M,A,134,0.20211161387631976,0.24372877041873522
391,NRpre,M,M,183,0.27601809954751133,0.31399660729666934
392,NRpre,M,V,346,0.521870286576169,0.44227462228459546
393,NRpre,V,A,159,0.15229885057471265,0.2122570104440561
394,NRpre,V,M,235,0.22509578544061304,0.28251013021298693
395,NRpre,V,V,650,0.6226053639846744,0.5052328593429569
396,NRpre,A,A,136,0.26053639846743293,0.27157442967721046
397,NRpre,A,M,129,0.2471264367816092,0.28941642889515284
398,NRpre,A,V,257,0.49233716475095785,0.4390091414276368
399,NRpre,M,A,123,0.18552036199095023,0.22851869834718283
400,NRpre,M,M,170,0.2564102564102564,0.3039900854744013
401,NRpre,M,V,370,0.5580693815987934,0.4674912161784159
402,NRpre,V,A,154,0.1475095785440613,0.22028139157408505
403,NRpre,V,M,255,0.2442528735632184,0.2966615780278104
404,NRpre,V,V,635,0.6082375478927203,0.4830570303981046
405,NRpre,A,A,123,0.23563218390804597,0.26039304301299604
406,NRpre,A,M,136,0.26053639846743293,0.2985017148409453
407,NRpre,A,V,263,0.5038314176245211,0.4411052421460587
408,NRpre,M,A,111,0.167420814479638,0.232612994178272
409,NRpre,M,M,189,0.2850678733031674,0.3098718055348054
410,NRpre,M,V,363,0.5475113122171946,0.45751520028692255
411,NRpre,V,A,168,0.16091954022988506,0.2235820456832403
412,NRpre,V,M,250,0.23946360153256704,0.29218449702346416
413,NRpre,V,V,626,0.5996168582375478,0.48423345729329553
414,NRpre,A,A,119,0.22796934865900384,0.26363889444285893
415,NRpre,A,M,143,0.2739463601532567,0.29578479365106797
416,NRpre,A,V,260,0.49808429118773945,0.440576311906073
417,NRpre,M,A,131,0.1975867269984917,0.23509438402541497
418,NRpre,M,M,189,0.2850678733031674,0.3139353592670926
419,NRpre,M,V,343,0.5173453996983409,0.4509702567074924
420,NRpre,V,A,147,0.14080459770114942,0.21787614155368207
421,NRpre,V,M,237,0.22701149425287356,0.2805566116586489
422,NRpre,V,V,660,0.632183908045977,0.5015672467876691
423,NRpre,A,A,136,0.26053639846743293,0.2764305735599553
424,NRpre,A,M,118,0.2260536398467433,0.2959772338885147
425,NRpre,A,V,268,0.5134099616858238,0.42759219255152997
426,NRpre,M,A,131,0.1975867269984917,0.2436009700843639
427,NRpre,M,M,168,0.25339366515837103,0.2942249655234276
428,NRpre,M,V,364,0.5490196078431373,0.4621740643922085
429,NRpre,V,A,150,0.14367816091954022,0.21764903302771932
430,NRpre,V,M,234,0.22413793103448276,0.2933225016473199
431,NRpre,V,V,660,0.632183908045977,0.48902846532496086
432,NRpre,A,A,126,0.2413793103448276,0.2632107815298133
433,NRpre,A,M,124,0.23754789272030652,0.3029725888831546
434,NRpre,A,V,272,0.5210727969348659,0.43381662958703215
435,NRpre,M,A,119,0.1794871794871795,0.23646056698364318
436,NRpre,M,M,177,0.2669683257918552,0.3051838661121673
437,NRpre,M,V,367,0.5535444947209653,0.4583555669041895
438,NRpre,V,A,154,0.1475095785440613,0.21818704324005872
439,NRpre,V,M,253,0.24233716475095785,0.29406038090504255
440,NRpre,V,V,637,0.6101532567049809,0.48775257585489873
441,NRpre,A,A,116,0.2222222222222222,0.2555056763541307
442,NRpre,A,M,138,0.26436781609195403,0.30306229717351213
443,NRpre,A,V,268,0.5134099616858238,0.4414320264723572
444,NRpre,M,A,129,0.19457013574660634,0.23265233320599543
445,NRpre,M,M,163,0.2458521870286576,0.30409357192063313
446,NRpre,M,V,371,0.5595776772247361,0.4632540948733714
447,NRpre,V,A,146,0.13984674329501914,0.21743053577776333
448,NRpre,V,M,275,0.26340996168582376,0.3023692603728026
449,NRpre,V,V,623,0.5967432950191571,0.48020020384943407
450,NRpre,A,A,128,0.24521072796934865,0.2842219608995676
