,Group,Type,Area,Neighborhood,count,prob,mean_dist
62,NRpre,V,A/RL/AL,V,44,0.3076923076923077,0.30010826975659927
63,NRpre,V,AM/PM,A,29,0.12133891213389121,0.16672119600648047
64,NRpre,V,AM/PM,M,51,0.21338912133891214,0.2700120555594392
65,NRpre,V,AM/PM,V,159,0.6652719665271967,0.5632667484340803
66,NRpre,V,LM,A,12,0.6,0.5182436032633331
67,NRpre,V,LM,M,4,0.2,0.1990863657965286
68,NRpre,V,LM,V,4,0.2,0.2826700309401384
69,NRpre,V,V1,A,81,0.1261682242990654,0.18185185178875926
70,NRpre,V,V1,M,157,0.24454828660436137,0.29184844286255135
71,NRpre,V,V1,V,404,0.6292834890965732,0.5262997053486893
72,NRpre,A,A/RL/AL,A,76,0.4175824175824176,0.4065154393511606
73,NRpre,A,A/RL/AL,M,47,0.25824175824175827,0.275351010944265
74,NRpre,A,A/RL/AL,V,59,0.3241758241758242,0.31813354970457436
75,NRpre,A,AM/PM,A,6,0.075,0.15759476590698043
76,NRpre,A,AM/PM,M,16,0.2,0.27982481033303175
77,NRpre,A,AM/PM,V,58,0.725,0.5625804237599878
78,NRpre,A,LM,A,11,0.39285714285714285,0.3592391487000593
79,NRpre,A,LM,M,12,0.42857142857142855,0.40468113664261535
80,NRpre,A,LM,V,5,0.17857142857142858,0.23607971465732544
81,NRpre,A,V1,A,30,0.12931034482758622,0.18868555148930935
82,NRpre,A,V1,M,61,0.2629310344827586,0.306656678358839
83,NRpre,A,V1,V,141,0.6077586206896551,0.5046577701518518
84,NRpre,M,A/RL/AL,A,56,0.4444444444444444,0.42930970935995905
85,NRpre,M,A/RL/AL,M,31,0.24603174603174602,0.248821487210836
86,NRpre,M,A/RL/AL,V,39,0.30952380952380953,0.32186880342920493
87,NRpre,M,AM/PM,A,13,0.10743801652892562,0.18307895624076534
88,NRpre,M,AM/PM,M,21,0.17355371900826447,0.23780690824134515
89,NRpre,M,AM/PM,V,87,0.71900826446281,0.5791141355178895
90,NRpre,M,LM,A,13,0.6842105263157895,0.5189748208109596
91,NRpre,M,LM,M,1,0.05263157894736842,0.2046039142429463
92,NRpre,M,LM,V,5,0.2631578947368421,0.2764212649460942
93,NRpre,M,V1,A,44,0.11891891891891893,0.18817049537162825
94,NRpre,M,V1,M,86,0.23243243243243245,0.2797657603493063
95,NRpre,M,V1,V,240,0.6486486486486487,0.5320637442790654
96,NRpre,V,A/RL/AL,A,65,0.4421768707482993,0.42119715305940925
97,NRpre,V,A/RL/AL,M,34,0.23129251700680273,0.2589088928686753
98,NRpre,V,A/RL/AL,V,48,0.32653061224489793,0.31989395407191545
99,NRpre,V,AM/PM,A,23,0.09663865546218488,0.18096822430688816
100,NRpre,V,AM/PM,M,53,0.22268907563025211,0.2859974744378309
101,NRpre,V,AM/PM,V,162,0.680672268907563,0.5330343012552808
102,NRpre,V,LM,A,6,0.375,0.3783462336536657
103,NRpre,V,LM,M,7,0.4375,0.3692619628179014
104,NRpre,V,LM,V,3,0.1875,0.2523918035284329
105,NRpre,V,V1,A,88,0.1368584758942457,0.1798899765491188
106,NRpre,V,V1,M,167,0.25972006220839816,0.3119545817318664
107,NRpre,V,V1,V,388,0.6034214618973561,0.5081554417190148
108,NRpre,A,A/RL/AL,A,80,0.42105263157894735,0.4029984142573369
109,NRpre,A,A/RL/AL,M,56,0.29473684210526313,0.297251978079609
110,NRpre,A,A/RL/AL,V,54,0.28421052631578947,0.2997496076630541
111,NRpre,A,AM/PM,A,9,0.11688311688311688,0.1834189817599207
112,NRpre,A,AM/PM,M,23,0.2987012987012987,0.30311839344983105
113,NRpre,A,AM/PM,V,45,0.5844155844155844,0.5134626247902483
114,NRpre,A,LM,A,11,0.5238095238095238,0.38957172445588
115,NRpre,A,LM,M,2,0.09523809523809523,0.13589604219253007
116,NRpre,A,LM,V,8,0.38095238095238093,0.47453223335158995
117,NRpre,A,V1,A,22,0.09401709401709402,0.1649631359807001
118,NRpre,A,V1,M,65,0.2777777777777778,0.2993504584537661
119,NRpre,A,V1,V,147,0.6282051282051282,0.5356864055655338
120,NRpre,M,A/RL/AL,A,60,0.4580152671755725,0.41169932222065486
121,NRpre,M,A/RL/AL,M,37,0.2824427480916031,0.29233348616975907
122,NRpre,M,A/RL/AL,V,34,0.2595419847328244,0.295967191609586
123,NRpre,M,AM/PM,A,21,0.17073170731707318,0.20107044952019287
124,NRpre,M,AM/PM,M,28,0.22764227642276422,0.2798196442775098
125,NRpre,M,AM/PM,V,74,0.6016260162601627,0.5191099062022972
126,NRpre,M,LM,A,2,0.15384615384615385,0.27080027952411323
127,NRpre,M,LM,M,0,0.0,0.2203983001546151
128,NRpre,M,LM,V,11,0.8461538461538461,0.5088014203212717
129,NRpre,M,V1,A,44,0.11924119241192412,0.18422638538436092
130,NRpre,M,V1,M,100,0.27100271002710025,0.3105084521426223
131,NRpre,M,V1,V,225,0.6097560975609756,0.5052651624730168
132,NRpre,V,A/RL/AL,A,55,0.41044776119402987,0.39883555341047505
133,NRpre,V,A/RL/AL,M,26,0.19402985074626866,0.2666375191423287
134,NRpre,V,A/RL/AL,V,53,0.39552238805970147,0.33452692744719625
135,NRpre,V,AM/PM,A,29,0.12133891213389121,0.17068275924736384
136,NRpre,V,AM/PM,M,68,0.28451882845188287,0.2933595668748756
137,NRpre,V,AM/PM,V,142,0.5941422594142259,0.5359576738777606
138,NRpre,V,LM,A,4,0.13793103448275862,0.2886508936746168
139,NRpre,V,LM,M,3,0.10344827586206896,0.2250576245451885
140,NRpre,V,LM,V,22,0.7586206896551724,0.48629148178019466
141,NRpre,V,V1,A,87,0.13551401869158877,0.20070328737494672
142,NRpre,V,V1,M,158,0.24610591900311526,0.28555656810293495
143,NRpre,V,V1,V,397,0.618380062305296,0.5137401445221184
144,NRpre,A,A/RL/AL,A,85,0.4521276595744681,0.39625142681135156
145,NRpre,A,A/RL/AL,M,49,0.26063829787234044,0.29821941080091846
146,NRpre,A,A/RL/AL,V,54,0.2872340425531915,0.30552916238773
147,NRpre,A,AM/PM,A,14,0.18181818181818182,0.23108224887740222
148,NRpre,A,AM/PM,M,23,0.2987012987012987,0.29849011804577474
149,NRpre,A,AM/PM,V,40,0.5194805194805194,0.47042763307682306
150,NRpre,A,LM,A,9,0.4090909090909091,0.37219273517215734
151,NRpre,A,LM,M,6,0.2727272727272727,0.28720254421926045
152,NRpre,A,LM,V,7,0.3181818181818182,0.34060472060858227
153,NRpre,A,V1,A,22,0.09361702127659574,0.1811378188628617
154,NRpre,A,V1,M,62,0.26382978723404255,0.2883439220234379
155,NRpre,A,V1,V,151,0.6425531914893617,0.5305182591137004
156,NRpre,M,A/RL/AL,A,54,0.43902439024390244,0.413290036921887
157,NRpre,M,A/RL/AL,M,25,0.2032520325203252,0.2553390034022902
158,NRpre,M,A/RL/AL,V,44,0.35772357723577236,0.33137095967582286
159,NRpre,M,AM/PM,A,13,0.10743801652892562,0.1906740788228014
160,NRpre,M,AM/PM,M,31,0.256198347107438,0.2924158099722834
161,NRpre,M,AM/PM,V,77,0.6363636363636364,0.5169101112049151
162,NRpre,M,LM,A,12,0.5454545454545454,0.4054089583309475
163,NRpre,M,LM,M,6,0.2727272727272727,0.2700448605195241
164,NRpre,M,LM,V,4,0.18181818181818182,0.32454618114952843
165,NRpre,M,V1,A,52,0.14054054054054055,0.19378612232952577
166,NRpre,M,V1,M,104,0.2810810810810811,0.30204906509924095
167,NRpre,M,V1,V,214,0.5783783783783784,0.5041648125712334
168,NRpre,V,A/RL/AL,A,52,0.3611111111111111,0.37305974963573807
169,NRpre,V,A/RL/AL,M,41,0.2847222222222222,0.2993368753322133
170,NRpre,V,A/RL/AL,V,51,0.3541666666666667,0.3276033750320486
171,NRpre,V,AM/PM,A,26,0.1078838174273859,0.15870415417514305
172,NRpre,V,AM/PM,M,45,0.18672199170124482,0.2553063094773974
173,NRpre,V,AM/PM,V,170,0.7053941908713693,0.5859895363474595
174,NRpre,V,LM,A,9,0.47368421052631576,0.4052248288991026
175,NRpre,V,LM,M,6,0.3157894736842105,0.3328605104547461
176,NRpre,V,LM,V,4,0.21052631578947367,0.26191466064615126
177,NRpre,V,V1,A,93,0.1453125,0.19133661752765457
178,NRpre,V,V1,M,176,0.275,0.2961172859696477
179,NRpre,V,V1,V,371,0.5796875,0.5125460965026978
180,NRpre,A,A/RL/AL,A,71,0.3901098901098901,0.3690528688250312
181,NRpre,A,A/RL/AL,M,49,0.2692307692307692,0.306656661594578
182,NRpre,A,A/RL/AL,V,62,0.34065934065934067,0.3242904695803908
183,NRpre,A,AM/PM,A,9,0.11538461538461539,0.19846959604032244
184,NRpre,A,AM/PM,M,20,0.2564102564102564,0.30354709278669106
185,NRpre,A,AM/PM,V,49,0.6282051282051282,0.49798331117298644
186,NRpre,A,LM,A,18,0.6428571428571429,0.5228254461607993
187,NRpre,A,LM,M,7,0.25,0.2791000339275048
188,NRpre,A,LM,V,3,0.10714285714285714,0.19807451991169583
189,NRpre,A,V1,A,32,0.13675213675213677,0.17555296935074582
190,NRpre,A,V1,M,65,0.2777777777777778,0.30919951201212237
191,NRpre,A,V1,V,137,0.5854700854700855,0.5152475186371318
192,NRpre,M,A/RL/AL,A,56,0.43410852713178294,0.40872675727652485
193,NRpre,M,A/RL/AL,M,32,0.24806201550387597,0.2873251918905191
194,NRpre,M,A/RL/AL,V,41,0.3178294573643411,0.30394805083295606
195,NRpre,M,AM/PM,A,19,0.15702479338842976,0.19259391466555706
196,NRpre,M,AM/PM,M,18,0.1487603305785124,0.27017943811453926
197,NRpre,M,AM/PM,V,84,0.6942148760330579,0.5372266472199037
198,NRpre,M,LM,A,7,0.4375,0.4493033039692932
199,NRpre,M,LM,M,3,0.1875,0.24470962298353993
200,NRpre,M,LM,V,6,0.375,0.3059870730471669
201,NRpre,M,V1,A,53,0.14324324324324325,0.19958986599502454
202,NRpre,M,V1,M,85,0.22972972972972974,0.28681044372825926
203,NRpre,M,V1,V,232,0.6270270270270271,0.5135996902767163
204,NRpre,V,A/RL/AL,A,63,0.4375,0.40299798611241505
205,NRpre,V,A/RL/AL,M,29,0.2013888888888889,0.26916282590197255
206,NRpre,V,A/RL/AL,V,52,0.3611111111111111,0.3278391879856124
207,NRpre,V,AM/PM,A,25,0.10416666666666667,0.17663847797257062
208,NRpre,V,AM/PM,M,58,0.24166666666666667,0.27403603141617355
209,NRpre,V,AM/PM,V,157,0.6541666666666667,0.5493254906112558
210,NRpre,V,LM,A,5,0.2631578947368421,0.3257686439360556
211,NRpre,V,LM,M,6,0.3157894736842105,0.32329530808198514
212,NRpre,V,LM,V,8,0.42105263157894735,0.3509360479819592
213,NRpre,V,V1,A,70,0.10920436817472699,0.1930532926511338
214,NRpre,V,V1,M,163,0.2542901716068643,0.29574125298537207
215,NRpre,V,V1,V,408,0.6365054602184087,0.5112054543634942
216,NRpre,A,A/RL/AL,A,76,0.41530054644808745,0.3988335741608823
217,NRpre,A,A/RL/AL,M,47,0.2568306010928962,0.2644570923609788
218,NRpre,A,A/RL/AL,V,60,0.32786885245901637,0.33670933347813886
219,NRpre,A,AM/PM,A,12,0.15584415584415584,0.19215801360996285
220,NRpre,A,AM/PM,M,13,0.16883116883116883,0.24496688557236526
221,NRpre,A,AM/PM,V,52,0.6753246753246753,0.562875100817672
222,NRpre,A,LM,A,11,0.39285714285714285,0.3912964057536747
223,NRpre,A,LM,M,8,0.2857142857142857,0.30653461207424665
224,NRpre,A,LM,V,9,0.32142857142857145,0.30216898217207866
225,NRpre,A,V1,A,32,0.13675213675213677,0.18554520004593547
226,NRpre,A,V1,M,63,0.2692307692307692,0.30770302462713833
227,NRpre,A,V1,V,139,0.594017094017094,0.5067517753269262
228,NRpre,M,A/RL/AL,A,62,0.5,0.4012994399563263
229,NRpre,M,A/RL/AL,M,27,0.21774193548387097,0.26258209625492723
230,NRpre,M,A/RL/AL,V,35,0.28225806451612906,0.3361184637887465
231,NRpre,M,AM/PM,A,14,0.11570247933884298,0.1689795051789114
232,NRpre,M,AM/PM,M,18,0.1487603305785124,0.2525465748610427
233,NRpre,M,AM/PM,V,89,0.7355371900826446,0.5784739199600459
234,NRpre,M,LM,A,9,0.42857142857142855,0.3930878029885462
235,NRpre,M,LM,M,7,0.3333333333333333,0.3607314152524757
236,NRpre,M,LM,V,5,0.23809523809523808,0.24618078175897806
237,NRpre,M,V1,A,51,0.13783783783783785,0.18535478912915054
238,NRpre,M,V1,M,92,0.24864864864864866,0.30917504125242823
239,NRpre,M,V1,V,227,0.6135135135135135,0.5054701696184213
240,NRpre,V,A/RL/AL,A,56,0.3783783783783784,0.40369859961646093
241,NRpre,V,A/RL/AL,M,43,0.2905405405405405,0.27659665545089196
242,NRpre,V,A/RL/AL,V,49,0.3310810810810811,0.31970474493264706
243,NRpre,V,AM/PM,A,28,0.11618257261410789,0.1921681880953308
244,NRpre,V,AM/PM,M,51,0.21161825726141079,0.2953436383740514
245,NRpre,V,AM/PM,V,162,0.6721991701244814,0.5124881735306177
246,NRpre,V,LM,A,8,0.5714285714285714,0.4949078772240886
247,NRpre,V,LM,M,5,0.35714285714285715,0.33997726586670174
248,NRpre,V,LM,V,1,0.07142857142857142,0.16511485690920966
249,NRpre,V,V1,A,65,0.10140405616224649,0.18206834962876003
250,NRpre,V,V1,M,178,0.27769110764430577,0.3021672145574657
251,NRpre,V,V1,V,398,0.6209048361934477,0.5157644358137743
252,NRpre,A,A/RL/AL,A,85,0.4644808743169399,0.419442886876931
253,NRpre,A,A/RL/AL,M,48,0.26229508196721313,0.2812213923284497
254,NRpre,A,A/RL/AL,V,50,0.273224043715847,0.2993357207946193
255,NRpre,A,AM/PM,A,5,0.06329113924050633,0.1357875666387407
256,NRpre,A,AM/PM,M,18,0.22784810126582278,0.2928240656404087
257,NRpre,A,AM/PM,V,56,0.7088607594936709,0.5713883677208507
258,NRpre,A,LM,A,15,0.5555555555555556,0.42297890347000994
259,NRpre,A,LM,M,4,0.14814814814814814,0.26346298433354315
260,NRpre,A,LM,V,8,0.2962962962962963,0.31355811219644686
261,NRpre,A,V1,A,38,0.1630901287553648,0.20781167244993193
262,NRpre,A,V1,M,57,0.2446351931330472,0.2880505892561499
263,NRpre,A,V1,V,138,0.592274678111588,0.5041377382939182
264,NRpre,M,A/RL/AL,A,53,0.4076923076923077,0.37950037817604054
265,NRpre,M,A/RL/AL,M,32,0.24615384615384617,0.2891322975095023
266,NRpre,M,A/RL/AL,V,45,0.34615384615384615,0.3313673243144571
267,NRpre,M,AM/PM,A,13,0.10743801652892562,0.1791994425014496
268,NRpre,M,AM/PM,M,28,0.23140495867768596,0.2857655864435441
269,NRpre,M,AM/PM,V,80,0.6611570247933884,0.5350349710550062
270,NRpre,M,LM,A,3,0.2,0.4143276451252588
271,NRpre,M,LM,M,0,0.0,0.06961005605446144
272,NRpre,M,LM,V,12,0.8,0.5160622988202798
273,NRpre,M,V1,A,39,0.10540540540540541,0.17568889781939873
274,NRpre,M,V1,M,106,0.2864864864864865,0.3103976140679556
275,NRpre,M,V1,V,225,0.6081081081081081,0.5139134881126457
276,NRpre,V,A/RL/AL,A,59,0.4154929577464789,0.36385070708381917
277,NRpre,V,A/RL/AL,M,36,0.2535211267605634,0.29265721845511544
278,NRpre,V,A/RL/AL,V,47,0.33098591549295775,0.34349207446106544
279,NRpre,V,AM/PM,A,27,0.11297071129707113,0.18827689658510868
280,NRpre,V,AM/PM,M,50,0.20920502092050208,0.27045598342842425
281,NRpre,V,AM/PM,V,162,0.6778242677824268,0.541267119986467
282,NRpre,V,LM,A,6,0.2857142857142857,0.3554766460856595
283,NRpre,V,LM,M,9,0.42857142857142855,0.35969457871328536
284,NRpre,V,LM,V,6,0.2857142857142857,0.28482877520105515
285,NRpre,V,V1,A,85,0.13239875389408098,0.18121224728184865
286,NRpre,V,V1,M,161,0.2507788161993769,0.29344069376838794
287,NRpre,V,V1,V,396,0.616822429906542,0.5253470589497634
288,NRpre,A,A/RL/AL,A,84,0.45161290322580644,0.4145039052407648
289,NRpre,A,A/RL/AL,M,44,0.23655913978494625,0.26557183844424315
290,NRpre,A,A/RL/AL,V,58,0.3118279569892473,0.31992425631499205
291,NRpre,A,AM/PM,A,12,0.15384615384615385,0.20458634736507522
292,NRpre,A,AM/PM,M,18,0.23076923076923078,0.27451496054181934
293,NRpre,A,AM/PM,V,48,0.6153846153846154,0.5208986920931055
294,NRpre,A,LM,A,11,0.44,0.43376670343441814
295,NRpre,A,LM,M,9,0.36,0.29780332092505374
296,NRpre,A,LM,V,5,0.2,0.26842997564052806
297,NRpre,A,V1,A,20,0.08583690987124463,0.16261141891692701
298,NRpre,A,V1,M,52,0.22317596566523606,0.28644209588280606
299,NRpre,A,V1,V,161,0.6909871244635193,0.5509464852002669
300,NRpre,M,A/RL/AL,A,54,0.432,0.3992583073637689
301,NRpre,M,A/RL/AL,M,27,0.216,0.28688332372099556
302,NRpre,M,A/RL/AL,V,44,0.352,0.31385836891523555
303,NRpre,M,AM/PM,A,18,0.14754098360655737,0.18605662972914114
304,NRpre,M,AM/PM,M,18,0.14754098360655737,0.25048392764927047
305,NRpre,M,AM/PM,V,86,0.7049180327868853,0.5634594426215884
306,NRpre,M,LM,A,7,0.35,0.2873420374002846
307,NRpre,M,LM,M,4,0.2,0.33028586135828814
308,NRpre,M,LM,V,9,0.45,0.3823721012414273
309,NRpre,M,V1,A,43,0.11653116531165311,0.18479482854465734
310,NRpre,M,V1,M,112,0.3035230352303523,0.30087515587753033
311,NRpre,M,V1,V,214,0.5799457994579946,0.5143300155778123
312,NRpre,V,A/RL/AL,A,64,0.4444444444444444,0.41559355635738476
313,NRpre,V,A/RL/AL,M,44,0.3055555555555556,0.28273584840378957
314,NRpre,V,A/RL/AL,V,36,0.25,0.30167059523882567
315,NRpre,V,AM/PM,A,34,0.14225941422594143,0.17572621034710953
316,NRpre,V,AM/PM,M,51,0.21338912133891214,0.2822367465028782
317,NRpre,V,AM/PM,V,154,0.6443514644351465,0.5420370431500122
318,NRpre,V,LM,A,4,0.2222222222222222,0.30793965673246415
319,NRpre,V,LM,M,8,0.4444444444444444,0.4144109340642087
320,NRpre,V,LM,V,6,0.3333333333333333,0.2776494092033271
321,NRpre,V,V1,A,91,0.14152410575427682,0.1937987598771197
322,NRpre,V,V1,M,161,0.25038880248833595,0.2965166975823593
323,NRpre,V,V1,V,391,0.6080870917573873,0.5096845425405209
324,NRpre,A,A/RL/AL,A,80,0.44692737430167595,0.3905131093504783
325,NRpre,A,A/RL/AL,M,47,0.26256983240223464,0.2956735252645695
326,NRpre,A,A/RL/AL,V,52,0.2905027932960894,0.3138133653849522
327,NRpre,A,AM/PM,A,4,0.05263157894736842,0.16134601285722902
328,NRpre,A,AM/PM,M,23,0.3026315789473684,0.27340171114746314
329,NRpre,A,AM/PM,V,49,0.6447368421052632,0.5652522759953079
330,NRpre,A,LM,A,19,0.59375,0.43216737370484737
331,NRpre,A,LM,M,8,0.25,0.2974348898231931
332,NRpre,A,LM,V,5,0.15625,0.2703977364719595
333,NRpre,A,V1,A,30,0.1276595744680851,0.19718521425541494
334,NRpre,A,V1,M,49,0.20851063829787234,0.28373824233625805
335,NRpre,A,V1,V,156,0.6638297872340425,0.5190765434083271
336,NRpre,M,A/RL/AL,A,72,0.5581395348837209,0.4425526024001033
337,NRpre,M,A/RL/AL,M,25,0.1937984496124031,0.24857127906313956
338,NRpre,M,A/RL/AL,V,32,0.24806201550387597,0.3088761185367571
339,NRpre,M,AM/PM,A,17,0.13934426229508196,0.18856586572835426
340,NRpre,M,AM/PM,M,32,0.26229508196721313,0.29657496518048326
341,NRpre,M,AM/PM,V,73,0.5983606557377049,0.5148591690911624
342,NRpre,M,LM,A,6,0.375,0.4359388826680038
343,NRpre,M,LM,M,5,0.3125,0.2669598957684383
344,NRpre,M,LM,V,5,0.3125,0.29710122156355795
345,NRpre,M,V1,A,40,0.10840108401084012,0.18396429468401918
346,NRpre,M,V1,M,98,0.26558265582655827,0.3036791880415918
347,NRpre,M,V1,V,231,0.6260162601626016,0.512356517274389
348,NRpre,V,A/RL/AL,A,60,0.40816326530612246,0.3954432114515276
349,NRpre,V,A/RL/AL,M,39,0.2653061224489796,0.2792757838740454
350,NRpre,V,A/RL/AL,V,48,0.32653061224489793,0.32528100467442694
351,NRpre,V,AM/PM,A,32,0.13278008298755187,0.18621760334126888
352,NRpre,V,AM/PM,M,50,0.2074688796680498,0.25813454486689813
353,NRpre,V,AM/PM,V,159,0.6597510373443983,0.555647851791833
354,NRpre,V,LM,A,9,0.6,0.502036991919405
355,NRpre,V,LM,M,1,0.06666666666666667,0.22330665868679947
356,NRpre,V,LM,V,5,0.3333333333333333,0.2746563493937955
357,NRpre,V,V1,A,96,0.1497659906396256,0.191846963932538
358,NRpre,V,V1,M,174,0.2714508580343214,0.3028647849702007
359,NRpre,V,V1,V,371,0.5787831513260531,0.5052882510972614
360,NRpre,A,A/RL/AL,A,69,0.3812154696132597,0.3867516026724462
361,NRpre,A,A/RL/AL,M,60,0.3314917127071823,0.30082578215979255
362,NRpre,A,A/RL/AL,V,52,0.287292817679558,0.31242261516776126
363,NRpre,A,AM/PM,A,8,0.10256410256410256,0.19809526419361365
364,NRpre,A,AM/PM,M,17,0.21794871794871795,0.2929127560381699
365,NRpre,A,AM/PM,V,53,0.6794871794871795,0.5089919797682164
366,NRpre,A,LM,A,16,0.5517241379310345,0.4568328920474276
367,NRpre,A,LM,M,2,0.06896551724137931,0.18568675219595418
368,NRpre,A,LM,V,11,0.3793103448275862,0.35748035575661824
369,NRpre,A,V1,A,42,0.1794871794871795,0.2002202496007923
370,NRpre,A,V1,M,52,0.2222222222222222,0.28397368988583016
371,NRpre,A,V1,V,140,0.5982905982905983,0.5158060605133775
372,NRpre,M,A/RL/AL,A,57,0.4253731343283582,0.3741023103586874
373,NRpre,M,A/RL/AL,M,34,0.2537313432835821,0.3161251911643145
374,NRpre,M,A/RL/AL,V,43,0.3208955223880597,0.30977249847699817
375,NRpre,M,AM/PM,A,15,0.12396694214876033,0.19811207895605554
376,NRpre,M,AM/PM,M,50,0.4132231404958678,0.34985311440102157
377,NRpre,M,AM/PM,V,56,0.4628099173553719,0.4520348066429229
378,NRpre,M,LM,A,5,0.45454545454545453,0.5042391038578428
379,NRpre,M,LM,M,0,0.0,0.04322763840598383
380,NRpre,M,LM,V,6,0.5454545454545454,0.45253325773617337
381,NRpre,M,V1,A,46,0.12432432432432433,0.17431117447179878
382,NRpre,M,V1,M,76,0.20540540540540542,0.2773882164735859
383,NRpre,M,V1,V,248,0.6702702702702703,0.5483006090546153
384,NRpre,V,A/RL/AL,A,56,0.4,0.36381357619618626
385,NRpre,V,A/RL/AL,M,31,0.22142857142857142,0.28378149021453986
386,NRpre,V,A/RL/AL,V,53,0.37857142857142856,0.3524049335892739
387,NRpre,V,AM/PM,A,30,0.125,0.17144551749833126
388,NRpre,V,AM/PM,M,42,0.175,0.2448913866493058
389,NRpre,V,AM/PM,V,168,0.7,0.5836630958523629
390,NRpre,V,LM,A,14,0.6086956521739131,0.4643451150225612
391,NRpre,V,LM,M,1,0.043478260869565216,0.1954915506997822
392,NRpre,V,LM,V,8,0.34782608695652173,0.3401633342776566
393,NRpre,V,V1,A,84,0.1310452418096724,0.1840107449245701
394,NRpre,V,V1,M,177,0.27613104524180965,0.30618546903137184
