,Group,Type,Area,Neighborhood,count,prob,mean_dist
221,NRpre,A,AM/PM,V,57,0.7307692307692307,0.5505391054549787
222,NRpre,A,LM,A,10,0.35714285714285715,0.3545005961611981
223,NRpre,A,LM,M,7,0.25,0.2996595395681233
224,NRpre,A,LM,V,11,0.39285714285714285,0.34583986427067853
225,NRpre,A,V1,A,27,0.11538461538461539,0.18114647573721188
226,NRpre,A,V1,M,62,0.26495726495726496,0.316312010851882
227,NRpre,A,V1,V,145,0.6196581196581197,0.5025415134109061
228,NRpre,M,A/RL/AL,A,65,0.47101449275362317,0.3762377360765366
229,NRpre,M,A/RL/AL,M,31,0.2246376811594203,0.29586479925955056
230,NRpre,M,A/RL/AL,V,42,0.30434782608695654,0.32789746466391284
231,NRpre,M,AM/PM,A,12,0.0967741935483871,0.1955054085763657
232,NRpre,M,AM/PM,M,22,0.1774193548387097,0.2527105236673085
233,NRpre,M,AM/PM,V,90,0.7258064516129032,0.5517840677563258
234,NRpre,M,LM,A,7,0.4666666666666667,0.46841743673242525
235,NRpre,M,LM,M,3,0.2,0.17265899509442964
236,NRpre,M,LM,V,5,0.3333333333333333,0.3589235681731451
237,NRpre,M,V1,A,33,0.08549222797927461,0.1772189091596735
238,NRpre,M,V1,M,113,0.2927461139896373,0.318541297747038
239,NRpre,M,V1,V,240,0.6217616580310881,0.5042397930932885
240,NRpre,V,A/RL/AL,A,62,0.45255474452554745,0.4030497312705027
241,NRpre,V,A/RL/AL,M,40,0.291970802919708,0.3108962350482156
242,NRpre,V,A/RL/AL,V,35,0.25547445255474455,0.2860540336812817
243,NRpre,V,AM/PM,A,29,0.11885245901639344,0.17974634952943572
244,NRpre,V,AM/PM,M,42,0.1721311475409836,0.27498463878342644
245,NRpre,V,AM/PM,V,173,0.7090163934426229,0.5452690116871378
246,NRpre,V,LM,A,11,0.4782608695652174,0.3744058893747732
247,NRpre,V,LM,M,4,0.17391304347826086,0.27777438578949093
248,NRpre,V,LM,V,8,0.34782608695652173,0.3478197248357358
249,NRpre,V,V1,A,50,0.078125,0.17003443738206758
250,NRpre,V,V1,M,160,0.25,0.3055953165659132
251,NRpre,V,V1,V,430,0.671875,0.5243702460520192
252,NRpre,A,A/RL/AL,A,70,0.3783783783783784,0.39226516992413335
253,NRpre,A,A/RL/AL,M,55,0.2972972972972973,0.3017484350021519
254,NRpre,A,A/RL/AL,V,60,0.32432432432432434,0.3059863950737147
255,NRpre,A,AM/PM,A,13,0.16666666666666666,0.2183864168537974
256,NRpre,A,AM/PM,M,15,0.19230769230769232,0.24991109688761326
257,NRpre,A,AM/PM,V,50,0.6410256410256411,0.5317024862585894
258,NRpre,A,LM,A,10,0.38461538461538464,0.4004500213739558
259,NRpre,A,LM,M,11,0.4230769230769231,0.35338587386548526
260,NRpre,A,LM,V,5,0.19230769230769232,0.246164104760559
261,NRpre,A,V1,A,36,0.15450643776824036,0.2015186893239121
262,NRpre,A,V1,M,54,0.2317596566523605,0.28645171022104965
263,NRpre,A,V1,V,143,0.6137339055793991,0.5120296004550383
264,NRpre,M,A/RL/AL,A,65,0.5038759689922481,0.41808129531261046
265,NRpre,M,A/RL/AL,M,28,0.21705426356589147,0.283352546951732
266,NRpre,M,A/RL/AL,V,36,0.27906976744186046,0.2985661577356576
267,NRpre,M,AM/PM,A,11,0.08870967741935484,0.16242648116497563
268,NRpre,M,AM/PM,M,32,0.25806451612903225,0.2925593420531682
269,NRpre,M,AM/PM,V,81,0.6532258064516129,0.5450141767818562
270,NRpre,M,LM,A,14,0.5833333333333334,0.4464587244953297
271,NRpre,M,LM,M,4,0.16666666666666666,0.30081358064695657
272,NRpre,M,LM,V,6,0.25,0.2527276948577138
273,NRpre,M,V1,A,35,0.09067357512953368,0.18395405653850144
274,NRpre,M,V1,M,118,0.30569948186528495,0.3167391747305061
275,NRpre,M,V1,V,233,0.6036269430051814,0.49930676873099245
276,NRpre,V,A/RL/AL,A,64,0.44755244755244755,0.3912028678296563
277,NRpre,V,A/RL/AL,M,36,0.2517482517482518,0.2838590119280508
278,NRpre,V,A/RL/AL,V,43,0.3006993006993007,0.32493812024229296
279,NRpre,V,AM/PM,A,19,0.0778688524590164,0.17394585064411477
280,NRpre,V,AM/PM,M,52,0.21311475409836064,0.277000440527358
281,NRpre,V,AM/PM,V,173,0.7090163934426229,0.5490537088285273
282,NRpre,V,LM,A,8,0.5,0.42549210184896724
283,NRpre,V,LM,M,3,0.1875,0.3430231136705118
284,NRpre,V,LM,V,5,0.3125,0.231484784480521
285,NRpre,V,V1,A,59,0.09204368174726989,0.19289746449999423
286,NRpre,V,V1,M,149,0.23244929797191888,0.2958837773488041
287,NRpre,V,V1,V,433,0.6755070202808112,0.5112187581512017
288,NRpre,A,A/RL/AL,A,91,0.48663101604278075,0.4101746102150001
289,NRpre,A,A/RL/AL,M,51,0.2727272727272727,0.30119151902700225
290,NRpre,A,A/RL/AL,V,45,0.24064171122994651,0.2886338707579976
291,NRpre,A,AM/PM,A,16,0.2077922077922078,0.22028985866238726
292,NRpre,A,AM/PM,M,14,0.18181818181818182,0.283949860577254
293,NRpre,A,AM/PM,V,47,0.6103896103896104,0.49576028076035866
294,NRpre,A,LM,A,13,0.5416666666666666,0.39952521026412874
295,NRpre,A,LM,M,4,0.16666666666666666,0.2564918592675045
296,NRpre,A,LM,V,7,0.2916666666666667,0.34398293046836675
297,NRpre,A,V1,A,29,0.12393162393162394,0.19535974760254757
298,NRpre,A,V1,M,62,0.26495726495726496,0.30049031209304616
299,NRpre,A,V1,V,143,0.6111111111111112,0.5041499403044063
300,NRpre,M,A/RL/AL,A,72,0.5373134328358209,0.4315063713419217
301,NRpre,M,A/RL/AL,M,27,0.20149253731343283,0.2800092468319691
302,NRpre,M,A/RL/AL,V,35,0.26119402985074625,0.2884843818261092
303,NRpre,M,AM/PM,A,14,0.1111111111111111,0.17891976338382304
304,NRpre,M,AM/PM,M,24,0.19047619047619047,0.27451239391940935
305,NRpre,M,AM/PM,V,88,0.6984126984126984,0.5465678426967676
306,NRpre,M,LM,A,7,0.3684210526315789,0.3312547918771966
307,NRpre,M,LM,M,9,0.47368421052631576,0.3870937945186468
308,NRpre,M,LM,V,3,0.15789473684210525,0.28165141360415663
309,NRpre,M,V1,A,35,0.09114583333333333,0.17934653126094943
310,NRpre,M,V1,M,100,0.2604166666666667,0.3168904580296191
311,NRpre,M,V1,V,249,0.6484375,0.5037630107094314
312,NRpre,V,A/RL/AL,A,65,0.47794117647058826,0.41329325105669507
313,NRpre,V,A/RL/AL,M,33,0.2426470588235294,0.2755899823761543
314,NRpre,V,A/RL/AL,V,38,0.27941176470588236,0.3111167665671507
315,NRpre,V,AM/PM,A,19,0.07818930041152264,0.16511829163752687
316,NRpre,V,AM/PM,M,55,0.22633744855967078,0.3023112708631691
317,NRpre,V,AM/PM,V,169,0.6954732510288066,0.532570437499304
318,NRpre,V,LM,A,10,0.43478260869565216,0.4027019225733083
319,NRpre,V,LM,M,9,0.391304347826087,0.33852615933264973
320,NRpre,V,LM,V,4,0.17391304347826086,0.25877191809404193
321,NRpre,V,V1,A,63,0.09813084112149532,0.18384579112358773
322,NRpre,V,V1,M,166,0.2585669781931464,0.29795855103207697
323,NRpre,V,V1,V,413,0.6433021806853583,0.5181956578443353
324,NRpre,A,A/RL/AL,A,79,0.4388888888888889,0.38971683228233195
325,NRpre,A,A/RL/AL,M,47,0.2611111111111111,0.2796043844327698
326,NRpre,A,A/RL/AL,V,54,0.3,0.3306787832848982
327,NRpre,A,AM/PM,A,7,0.0875,0.2146432609722358
328,NRpre,A,AM/PM,M,23,0.2875,0.2867920464968325
329,NRpre,A,AM/PM,V,50,0.625,0.4985646925309317
330,NRpre,A,LM,A,13,0.4482758620689655,0.37857711135220157
331,NRpre,A,LM,M,12,0.41379310344827586,0.3473008557912359
332,NRpre,A,LM,V,4,0.13793103448275862,0.27412203285656256
333,NRpre,A,V1,A,29,0.12446351931330472,0.17946015264821855
334,NRpre,A,V1,M,51,0.21888412017167383,0.30210082019226137
335,NRpre,A,V1,V,153,0.6566523605150214,0.5184390271595201
336,NRpre,M,A/RL/AL,A,51,0.3893129770992366,0.38829319921919164
337,NRpre,M,A/RL/AL,M,37,0.2824427480916031,0.2821552587956854
338,NRpre,M,A/RL/AL,V,43,0.3282442748091603,0.32955154198512293
339,NRpre,M,AM/PM,A,22,0.1746031746031746,0.18552160934663836
340,NRpre,M,AM/PM,M,13,0.10317460317460317,0.246439261081991
341,NRpre,M,AM/PM,V,91,0.7222222222222222,0.5680391295713706
342,NRpre,M,LM,A,15,0.6818181818181818,0.4407801725644878
343,NRpre,M,LM,M,4,0.18181818181818182,0.26069307029500244
344,NRpre,M,LM,V,3,0.13636363636363635,0.29852675714050975
345,NRpre,M,V1,A,49,0.12760416666666666,0.18438994041962112
346,NRpre,M,V1,M,94,0.24479166666666666,0.3020084443978582
347,NRpre,M,V1,V,241,0.6276041666666666,0.5136016151825207
348,NRpre,V,A/RL/AL,A,54,0.3698630136986301,0.40162007634373686
349,NRpre,V,A/RL/AL,M,50,0.3424657534246575,0.29837770903080196
350,NRpre,V,A/RL/AL,V,42,0.2876712328767123,0.3000022146254611
351,NRpre,V,AM/PM,A,25,0.10416666666666667,0.17148501480422046
352,NRpre,V,AM/PM,M,51,0.2125,0.3028802989957707
353,NRpre,V,AM/PM,V,164,0.6833333333333333,0.5256346862000089
354,NRpre,V,LM,A,8,0.5333333333333333,0.42285988430946925
355,NRpre,V,LM,M,5,0.3333333333333333,0.34837628591372233
356,NRpre,V,LM,V,2,0.13333333333333333,0.22876382977680837
357,NRpre,V,V1,A,73,0.11353032659409021,0.18921758903568767
358,NRpre,V,V1,M,152,0.2363919129082426,0.29754949353608867
359,NRpre,V,V1,V,418,0.6500777604976672,0.5132329174282237
360,NRpre,A,A/RL/AL,A,94,0.5136612021857924,0.41086214500578283
361,NRpre,A,A/RL/AL,M,45,0.2459016393442623,0.2842945424888096
362,NRpre,A,A/RL/AL,V,44,0.24043715846994534,0.3048433125054075
363,NRpre,A,AM/PM,A,0,0.0,0.14561442733922658
364,NRpre,A,AM/PM,M,18,0.23684210526315788,0.271466204646448
365,NRpre,A,AM/PM,V,58,0.7631578947368421,0.5829193680143254
366,NRpre,A,LM,A,11,0.39285714285714285,0.416697218628849
367,NRpre,A,LM,M,7,0.25,0.28293186697451944
368,NRpre,A,LM,V,10,0.35714285714285715,0.3003709143966315
369,NRpre,A,V1,A,18,0.07659574468085106,0.16003088251474692
370,NRpre,A,V1,M,50,0.2127659574468085,0.2913310475021351
371,NRpre,A,V1,V,167,0.7106382978723405,0.5486380699831179
372,NRpre,M,A/RL/AL,A,59,0.4338235294117647,0.3906862527029121
373,NRpre,M,A/RL/AL,M,39,0.2867647058823529,0.302144532130432
374,NRpre,M,A/RL/AL,V,38,0.27941176470588236,0.30716921516665585
375,NRpre,M,AM/PM,A,5,0.04,0.1678373743495452
376,NRpre,M,AM/PM,M,25,0.2,0.2720876335216193
377,NRpre,M,AM/PM,V,95,0.76,0.5600749921288356
378,NRpre,M,LM,A,12,0.7058823529411765,0.44374245824302294
379,NRpre,M,LM,M,0,0.0,0.188897434011377
380,NRpre,M,LM,V,5,0.29411764705882354,0.3673601077456
381,NRpre,M,V1,A,32,0.08311688311688312,0.1836787835837248
382,NRpre,M,V1,M,100,0.2597402597402597,0.3027268607757906
383,NRpre,M,V1,V,253,0.6571428571428571,0.5135943556404846
384,NRpre,V,A/RL/AL,A,62,0.4492753623188406,0.4110760101989206
385,NRpre,V,A/RL/AL,M,38,0.2753623188405797,0.30626576451183657
386,NRpre,V,A/RL/AL,V,38,0.2753623188405797,0.28265822528924284
387,NRpre,V,AM/PM,A,17,0.06938775510204082,0.18277648518904796
388,NRpre,V,AM/PM,M,52,0.21224489795918366,0.2821086059872073
389,NRpre,V,AM/PM,V,176,0.7183673469387755,0.5351149088237447
390,NRpre,V,LM,A,10,0.47619047619047616,0.39338676681380524
391,NRpre,V,LM,M,5,0.23809523809523808,0.27389992064056556
392,NRpre,V,LM,V,6,0.2857142857142857,0.3327133125456292
393,NRpre,V,V1,A,71,0.1109375,0.19827677120152704
