,Group,Type,Neighborhood,count,prob,mean_dist
223,DRpre,V,M,234,0.4936708860759494,0.4593575600410828
224,DRpre,V,V,163,0.3438818565400844,0.34778905965495777
225,DRpre,A,A,45,0.16483516483516483,0.1972702869951101
226,DRpre,A,M,130,0.47619047619047616,0.4464145574367034
227,DRpre,A,V,98,0.358974358974359,0.3563151555681865
228,DRpre,M,A,109,0.17957166392092258,0.20138898969945238
229,DRpre,M,M,315,0.5189456342668863,0.47740066645010143
230,DRpre,M,V,183,0.3014827018121911,0.3212103438504462
231,DRpre,V,A,100,0.2109704641350211,0.2250290883221611
232,DRpre,V,M,189,0.3987341772151899,0.408661246624156
233,DRpre,V,V,185,0.39029535864978904,0.3663096650536829
234,DRpre,A,A,51,0.18681318681318682,0.22993529081425143
235,DRpre,A,M,128,0.46886446886446886,0.4392948296605994
236,DRpre,A,V,94,0.3443223443223443,0.3307698795251492
237,DRpre,M,A,99,0.1630971993410214,0.19043397573743123
238,DRpre,M,M,342,0.5634266886326195,0.505052746373887
239,DRpre,M,V,166,0.27347611202635913,0.3045132778886818
240,DRpre,V,A,91,0.19198312236286919,0.21006002644472105
241,DRpre,V,M,194,0.4092827004219409,0.4042774838819994
242,DRpre,V,V,189,0.3987341772151899,0.38566248967327954
243,DRpre,A,A,57,0.2087912087912088,0.23757385779675896
244,DRpre,A,M,121,0.4432234432234432,0.4110978141881775
245,DRpre,A,V,95,0.34798534798534797,0.3513283280150636
246,DRpre,M,A,101,0.16639209225700163,0.18995386576041315
247,DRpre,M,M,315,0.5189456342668863,0.4794340663344007
248,DRpre,M,V,191,0.31466227347611203,0.3306120679051861
249,DRpre,V,A,93,0.1962025316455696,0.2195671828091532
250,DRpre,V,M,215,0.45358649789029537,0.43129685724262695
251,DRpre,V,V,166,0.350210970464135,0.34913595994821983
252,DRpre,A,A,67,0.2454212454212454,0.2409848057990807
253,DRpre,A,M,122,0.4468864468864469,0.44146534751611327
254,DRpre,A,V,84,0.3076923076923077,0.317549846684806
255,DRpre,M,A,98,0.1614497528830313,0.19377590349253354
256,DRpre,M,M,309,0.5090609555189456,0.46835610351741247
257,DRpre,M,V,200,0.32948929159802304,0.337867992990054
258,DRpre,V,A,81,0.17088607594936708,0.18305406418635314
259,DRpre,V,M,207,0.43670886075949367,0.417701106677833
260,DRpre,V,V,186,0.3924050632911392,0.3992448291358139
261,DRpre,A,A,47,0.17216117216117216,0.1851960883645094
262,DRpre,A,M,121,0.4432234432234432,0.4444017754747987
263,DRpre,A,V,105,0.38461538461538464,0.3704021361606919
264,DRpre,M,A,120,0.19769357495881384,0.20810653178413357
265,DRpre,M,M,274,0.4514003294892916,0.45206432149379655
266,DRpre,M,V,213,0.35090609555189456,0.3398291467220699
267,DRpre,V,A,77,0.16244725738396623,0.19756131074872335
268,DRpre,V,M,216,0.45569620253164556,0.441247015507196
269,DRpre,V,V,181,0.3818565400843882,0.3611916737440806
270,DRpre,A,A,57,0.2087912087912088,0.23237849118302867
271,DRpre,A,M,123,0.45054945054945056,0.44085530614765633
272,DRpre,A,V,93,0.34065934065934067,0.326766202669315
273,DRpre,M,A,109,0.17957166392092258,0.20937882087340032
274,DRpre,M,M,295,0.48599670510708404,0.4599675857974194
275,DRpre,M,V,203,0.3344316309719934,0.33065359332918026
276,DRpre,V,A,82,0.1729957805907173,0.1864833833336975
277,DRpre,V,M,210,0.4430379746835443,0.42915358469300185
278,DRpre,V,V,182,0.38396624472573837,0.38436303197330063
279,DRpre,A,A,52,0.19047619047619047,0.22834710857894583
280,DRpre,A,M,136,0.4981684981684982,0.44032030853500087
281,DRpre,A,V,85,0.31135531135531136,0.3313325828860532
282,DRpre,M,A,103,0.1696869851729819,0.1982985897001385
283,DRpre,M,M,286,0.471169686985173,0.4577431325103959
284,DRpre,M,V,218,0.35914332784184516,0.3439582777894655
285,DRpre,V,A,77,0.16244725738396623,0.18283550795771764
286,DRpre,V,M,214,0.45147679324894513,0.43821949039301
287,DRpre,V,V,183,0.3860759493670886,0.37894500164927236
288,DRpre,A,A,37,0.13553113553113552,0.18685839974353138
289,DRpre,A,M,141,0.5164835164835165,0.4721441772743808
290,DRpre,A,V,95,0.34798534798534797,0.34099742298208785
291,DRpre,M,A,118,0.19439868204283361,0.20830390930347162
292,DRpre,M,M,294,0.4843492586490939,0.46055314853251633
293,DRpre,M,V,195,0.3212520593080725,0.331142942164012
294,DRpre,V,A,80,0.16877637130801687,0.20078393934974104
295,DRpre,V,M,214,0.45147679324894513,0.4286681018331796
296,DRpre,V,V,180,0.379746835443038,0.37054795881707936
297,DRpre,A,A,43,0.1575091575091575,0.19251864685145287
298,DRpre,A,M,128,0.46886446886446886,0.4495512678977583
299,DRpre,A,V,102,0.37362637362637363,0.35793008525078884
300,DRpre,M,A,106,0.17462932454695224,0.19039555741152944
301,DRpre,M,M,295,0.48599670510708404,0.45840036931237094
302,DRpre,M,V,206,0.3393739703459638,0.35120407327609965
303,DRpre,V,A,82,0.1729957805907173,0.20474002898215674
304,DRpre,V,M,225,0.47468354430379744,0.4486732232141399
305,DRpre,V,V,167,0.35232067510548526,0.3465867478037034
306,DRpre,A,A,50,0.18315018315018314,0.2115305248346497
307,DRpre,A,M,132,0.4835164835164835,0.4389696475339148
308,DRpre,A,V,91,0.3333333333333333,0.34949982763143544
309,DRpre,M,A,108,0.17792421746293247,0.20138940661745508
310,DRpre,M,M,300,0.4942339373970346,0.4719861012106607
311,DRpre,M,V,199,0.32784184514003295,0.3266244921718843
312,DRpre,V,A,87,0.18354430379746836,0.20256143093920237
313,DRpre,V,M,201,0.4240506329113924,0.40718361170573064
314,DRpre,V,V,186,0.3924050632911392,0.39025495735506704
315,DRpre,A,A,46,0.1684981684981685,0.19792276112544105
316,DRpre,A,M,135,0.4945054945054945,0.4507169721145564
317,DRpre,A,V,92,0.336996336996337,0.35136026676000254
318,DRpre,M,A,102,0.16803953871499178,0.20595941221643052
319,DRpre,M,M,325,0.5354200988467874,0.48693860308975223
320,DRpre,M,V,180,0.29654036243822074,0.30710198469381733
321,DRpre,V,A,95,0.20042194092827004,0.21151310443539423
322,DRpre,V,M,197,0.41561181434599154,0.4104303922513721
323,DRpre,V,V,182,0.38396624472573837,0.37805650331323365
324,DRpre,A,A,46,0.1684981684981685,0.20718157243241753
325,DRpre,A,M,127,0.4652014652014652,0.43242023288415854
326,DRpre,A,V,100,0.3663003663003663,0.36039819468342393
327,DRpre,M,A,97,0.15980230642504117,0.1910038592054176
328,DRpre,M,M,316,0.5205930807248764,0.4759428738006969
329,DRpre,M,V,194,0.31960461285008235,0.3330532669938855
330,DRpre,V,A,72,0.1518987341772152,0.19218269465839827
331,DRpre,V,M,207,0.43670886075949367,0.4169897830753386
332,DRpre,V,V,195,0.41139240506329117,0.3908275222662631
333,DRpre,A,A,55,0.20146520146520147,0.24550907303620811
334,DRpre,A,M,124,0.4542124542124542,0.42715594476505514
335,DRpre,A,V,94,0.3443223443223443,0.32733498219873675
336,DRpre,M,A,117,0.1927512355848435,0.19219944124726226
337,DRpre,M,M,296,0.4876441515650741,0.47441446864988124
338,DRpre,M,V,194,0.31960461285008235,0.33338609010285647
339,DRpre,V,A,89,0.1877637130801688,0.2108054395003905
340,DRpre,V,M,203,0.4282700421940928,0.41829695819016305
341,DRpre,V,V,182,0.38396624472573837,0.37089760230944646
342,DRpre,A,A,48,0.17582417582417584,0.22313908933579202
343,DRpre,A,M,126,0.46153846153846156,0.4233801025067237
344,DRpre,A,V,99,0.3626373626373626,0.3534808081574843
345,DRpre,M,A,100,0.16474464579901152,0.18844088234509007
346,DRpre,M,M,296,0.4876441515650741,0.46761128124970347
347,DRpre,M,V,211,0.34761120263591433,0.34394783640520643
348,DRpre,V,A,87,0.18354430379746836,0.2096164119754496
349,DRpre,V,M,204,0.43037974683544306,0.4171984765738929
350,DRpre,V,V,183,0.3860759493670886,0.3731851114506575
351,DRpre,A,A,61,0.22344322344322345,0.24766517224160978
352,DRpre,A,M,112,0.41025641025641024,0.41537269840365937
353,DRpre,A,V,100,0.3663003663003663,0.3369621293547308
354,DRpre,M,A,91,0.14991762767710048,0.1888157174055313
355,DRpre,M,M,333,0.5485996705107083,0.5011714028427012
356,DRpre,M,V,183,0.3014827018121911,0.3100128797517675
357,DRpre,V,A,90,0.189873417721519,0.2103762379119494
358,DRpre,V,M,178,0.3755274261603376,0.4024109215684431
359,DRpre,V,V,206,0.4345991561181435,0.3872128405196075
360,DRpre,A,A,50,0.18315018315018314,0.2219567074258833
361,DRpre,A,M,134,0.4908424908424908,0.45776665870648287
362,DRpre,A,V,89,0.326007326007326,0.32027663386763383
363,DRpre,M,A,101,0.16639209225700163,0.20252952462826693
364,DRpre,M,M,301,0.4958813838550247,0.44969499330969753
365,DRpre,M,V,205,0.33772652388797364,0.34777548206203546
366,DRpre,V,A,74,0.15611814345991562,0.18530085079553923
367,DRpre,V,M,217,0.4578059071729958,0.44944605946058264
368,DRpre,V,V,183,0.3860759493670886,0.3652530897438781
369,DRpre,A,A,43,0.1575091575091575,0.20484258237662034
370,DRpre,A,M,136,0.4981684981684982,0.44023912675594573
371,DRpre,A,V,94,0.3443223443223443,0.3549182908674339
372,DRpre,M,A,95,0.15650741350906094,0.19217901947317625
373,DRpre,M,M,302,0.4975288303130148,0.4726840619290501
374,DRpre,M,V,210,0.34596375617792424,0.3351369185977736
375,DRpre,V,A,90,0.189873417721519,0.20382731755566622
376,DRpre,V,M,209,0.4409282700421941,0.4316755863999215
377,DRpre,V,V,175,0.3691983122362869,0.36449709604441227
378,DRpre,A,A,43,0.1575091575091575,0.2014648270237155
379,DRpre,A,M,144,0.5274725274725275,0.4625913161525192
380,DRpre,A,V,86,0.315018315018315,0.3359438568237653
381,DRpre,M,A,101,0.16639209225700163,0.21143273722818648
382,DRpre,M,M,302,0.4975288303130148,0.4640315540379698
383,DRpre,M,V,204,0.33607907742998355,0.32453570873384374
384,DRpre,V,A,76,0.16033755274261605,0.19184218743729853
385,DRpre,V,M,210,0.4430379746835443,0.42122208992640553
386,DRpre,V,V,188,0.39662447257383965,0.38693572263629594
387,DRpre,A,A,69,0.25274725274725274,0.2387473236241215
388,DRpre,A,M,122,0.4468864468864469,0.42619218031266637
389,DRpre,A,V,82,0.30036630036630035,0.33506049606321214
390,DRpre,M,A,102,0.16803953871499178,0.19046656407573906
391,DRpre,M,M,289,0.47611202635914335,0.4614343826677889
392,DRpre,M,V,216,0.35584843492586493,0.34809905325647206
393,DRpre,V,A,77,0.16244725738396623,0.1903206943484379
394,DRpre,V,M,222,0.46835443037974683,0.44280052504135053
395,DRpre,V,V,175,0.3691983122362869,0.3668787806102116
396,DRpre,A,A,51,0.18681318681318682,0.2296724624831018
397,DRpre,A,M,132,0.4835164835164835,0.4535841131015701
398,DRpre,A,V,90,0.32967032967032966,0.3167434244153281
399,DRpre,M,A,117,0.1927512355848435,0.20781698830600043
400,DRpre,M,M,286,0.471169686985173,0.4576227996158514
401,DRpre,M,V,204,0.33607907742998355,0.3345602120781482
402,DRpre,V,A,83,0.1751054852320675,0.1988791340202256
403,DRpre,V,M,209,0.4409282700421941,0.41807236679284393
404,DRpre,V,V,182,0.38396624472573837,0.3830484991869305
405,DRpre,A,A,50,0.18315018315018314,0.22236709840091928
406,DRpre,A,M,127,0.4652014652014652,0.43193583958320475
407,DRpre,A,V,96,0.3516483516483517,0.34569706201587597
408,DRpre,M,A,106,0.17462932454695224,0.18990233080896507
409,DRpre,M,M,326,0.5370675453047776,0.49599463625946044
410,DRpre,M,V,175,0.2883031301482702,0.31410303293157454
411,DRpre,V,A,90,0.189873417721519,0.19736885720892605
412,DRpre,V,M,193,0.40717299578059074,0.4134435125656257
413,DRpre,V,V,191,0.4029535864978903,0.3891876302254482
414,DRpre,A,A,59,0.21611721611721613,0.2159853757798792
415,DRpre,A,M,109,0.3992673992673993,0.42357565496849503
416,DRpre,A,V,105,0.38461538461538464,0.3604389692516258
417,DRpre,M,A,109,0.17957166392092258,0.19212821220016071
418,DRpre,M,M,297,0.48929159802306427,0.4621330137736964
419,DRpre,M,V,201,0.3311367380560132,0.3457387740261429
420,DRpre,V,A,94,0.19831223628691982,0.21162122607568834
421,DRpre,V,M,222,0.46835443037974683,0.440024176514969
422,DRpre,V,V,158,0.3333333333333333,0.34835459740934266
423,DRpre,A,A,67,0.2454212454212454,0.2412171788203442
424,DRpre,A,M,127,0.4652014652014652,0.4513322960314319
425,DRpre,A,V,79,0.2893772893772894,0.3074505251482239
426,DRpre,M,A,105,0.17298187808896212,0.20552129764334554
427,DRpre,M,M,306,0.5041186161449753,0.46741807154737125
428,DRpre,M,V,196,0.3228995057660626,0.3270606308092832
429,DRpre,V,A,72,0.1518987341772152,0.18673481564297917
430,DRpre,V,M,217,0.4578059071729958,0.43059484905292006
431,DRpre,V,V,185,0.39029535864978904,0.38267033530410083
432,DRpre,A,A,66,0.24175824175824176,0.2627461061307311
433,DRpre,A,M,117,0.42857142857142855,0.40400998885694195
434,DRpre,A,V,90,0.32967032967032966,0.333243905012327
435,DRpre,M,A,106,0.17462932454695224,0.18919634298865473
436,DRpre,M,M,309,0.5090609555189456,0.4727026305239357
437,DRpre,M,V,192,0.3163097199341021,0.33810102648740953
438,DRpre,V,A,85,0.17932489451476794,0.19805248772728545
439,DRpre,V,M,224,0.47257383966244726,0.44341927440359996
440,DRpre,V,V,165,0.34810126582278483,0.3585282378691146
441,DRpre,A,A,53,0.19413919413919414,0.2052459894867005
442,DRpre,A,M,116,0.4249084249084249,0.43352543942858196
443,DRpre,A,V,104,0.38095238095238093,0.36122857108471756
444,DRpre,M,A,100,0.16474464579901152,0.19400057236909543
445,DRpre,M,M,308,0.5074135090609555,0.48230532197075693
446,DRpre,M,V,199,0.32784184514003295,0.32369410566014756
447,DRpre,V,A,89,0.1877637130801688,0.2208773620216975
448,DRpre,V,M,202,0.42616033755274263,0.40636810596366096
449,DRpre,V,V,183,0.3860759493670886,0.37275453201464154
450,DRpre,A,A,51,0.18681318681318682,0.2049449395792567
